,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,10.300550899701555,5.002264975091394,0.0,0.0,-2.3815861799101134e-09,0.0,0.0,4.0369105353330665,-12.8482266621,0.0,0.0,0.9653544397583271,0.0,-7.965170474550111e-09,0.0,0.05680522491252396,-0.004972076114275456,0.18520127215190987,0.0,0.0,0.0
2.0,10.300549423789025,5.00226497870323,0.0,0.0,-5.0479200825130115e-09,0.0,0.0,4.0369105316419125,-12.8482266621,0.0,0.0,0.9653544470613173,0.0,-1.6882676805661534e-08,0.0,0.056805224946130696,-0.0049720763094860815,0.18520127286730492,0.0,0.0,0.0
3.0,10.300547960365543,5.0022649794555845,0.0,0.0,-7.995861313186433e-09,0.0,0.0,4.036910525143358,-12.8482266621,0.0,0.0,0.9653544543122266,0.0,-2.6742016376136293e-08,0.0,0.05680522496647344,-0.004972076566215691,0.1852012735764677,0.0,0.0,0.0
4.0,10.3005465093362,5.00226497707183,0.0,0.0,-1.1222255704233444e-08,0.0,0.0,4.036910515557372,-12.8482266621,0.0,0.0,0.9653544615144583,0.0,-3.75326404924661e-08,0.0,0.05680522497209951,-0.004972076887670512,0.18520127427167865,0.0,0.0,0.0
5.0,10.300545070608022,5.002264971278645,0.0,0.0,-1.4723935337274071e-08,0.0,0.0,4.036910502607085,-12.8482266621,0.0,0.0,0.9653544686715607,0.0,-4.924395445989252e-08,0.0,0.05680522496157332,-0.0049720772770138755,0.18520127494529853,0.0,0.0,0.0
6.0,10.300543644089936,5.002264961806031,0.0,0.0,-1.8497718571140453e-08,0.0,0.0,4.0369104860188,-12.8482266621,0.0,0.0,0.9653544757872305,0.0,-6.186531767587012e-08,0.0,0.05680522493347641,-0.004972077737365924,0.18520127558976868,0.0,0.0,0.0
7.0,10.300542229692745,5.0022649483873165,0.0,0.0,-2.2540410077466904e-08,0.0,0.0,4.036910465522011,-12.8482266621,0.0,0.0,0.9653544828653056,0.0,-7.538604374926169e-08,0.0,0.05680522488640754,-0.004972078271803501,0.1852012761976113,0.0,0.0,0.0
8.0,10.300540827329094,5.002264930759176,0.0,0.0,-2.6848800885145258e-08,0.0,0.0,4.036910440849413,-12.8482266621,0.0,0.0,0.965354489909763,0.0,-8.979540064918021e-08,0.0,0.056805224818982716,-0.0049720788833600565,0.18520127676142964,0.0,0.0,0.0
9.0,10.300539436913445,5.002264908661638,0.0,0.0,-3.1419668431555e-08,0.0,0.0,4.036910411736916,-12.8482266621,0.0,0.0,0.9653544969247214,0.0,-1.0508261087648564e-07,0.0,0.056805224729835305,-0.004972079575025504,0.18520127727390862,0.0,0.0,0.0
10.0,10.300538058362042,5.002264881838096,0.0,0.0,-3.6249776622593765e-08,0.0,0.0,4.036910377923662,-12.8482266621,0.0,0.0,0.9653545039144342,0.0,-1.212368516647116e-07,0.0,0.05680522461761603,-0.004972080349746041,0.18520127772781478,0.0,0.0,0.0
11.0,10.30053669159289,5.002264850035323,0.0,0.0,-4.133587589925206e-08,0.0,0.0,4.0369103391520325,-12.8482266621,0.0,0.0,0.9653545108832908,0.0,-1.382472552028763e-07,0.0,0.05680522448099308,-0.004972081210423973,0.18520127811599685,0.0,0.0,0.0
12.0,10.300535336525721,5.002264813003482,0.0,0.0,-4.667470331086095e-08,0.0,0.0,4.036910295167667,-12.8482266621,0.0,0.0,0.9653545178358147,0.0,-1.561029088806082e-07,0.0,0.05680522431865214,-0.004972082159917665,0.18520127843138595,0.0,0.0,0.0
13.0,10.300533993081967,5.002264770496132,0.0,0.0,-5.2262982598681144e-08,0.0,0.0,4.036910245719475,-12.8482266621,0.0,0.0,0.9653545247766573,0.0,-1.7479285556785584e-07,0.0,0.05680522412929648,-0.0049720832010413385,0.1852012786669958,0.0,0.0,0.0
14.0,10.300532661184732,5.002264722270249,0.0,0.0,-5.809742428364574e-08,0.0,0.0,4.036910190559648,-12.8482266621,0.0,0.0,0.9653545317106014,0.0,-1.943060939084868e-07,0.0,0.05680522391164697,-0.004972084336565,0.18520127881592324,0.0,0.0,0.0
15.0,10.300531340758765,5.00226466808623,0.0,0.0,-6.417472576302492e-08,0.0,0.0,4.036910129443673,-12.8482266621,0.0,0.0,0.9653545386425568,0.0,-2.1463157864372401e-07,0.0,0.056805223664442184,-0.004972085569214246,0.18520127887134838,0.0,0.0,0.0
