,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,10.390415487030891,4.905937109688381,0.0,0.0,-2.3801863665516676e-09,0.0,0.0,4.0240778314334795,-12.5826869918,0.0,0.0,0.8818592782549013,0.0,-7.891640178398304e-09,0.0,0.05583501690582927,-0.004792577942767162,0.1813945012807021,0.0,0.0,0.0
2.0,10.390414010744042,4.905937113102596,0.0,0.0,-5.041707002998954e-09,0.0,0.0,4.02407782774585,-12.5826869918,0.0,0.0,0.8818592853567466,0.0,-1.6716062138978862e-08,0.0,0.05583501693770024,-0.00479257813698742,0.1813945019835625,0.0,0.0,0.0
3.0,10.390412546844372,4.905937113666079,0.0,0.0,-7.981478422850061e-09,0.0,0.0,4.024077821257316,-12.5826869918,0.0,0.0,0.8818592924087634,0.0,-2.6463042774051563e-08,0.0,0.05583501695651795,-0.004792578392107824,0.18139450267912458,0.0,0.0,0.0
4.0,10.39041109523873,4.905937111105501,0.0,0.0,-1.1196403768482337e-08,0.0,0.0,4.024077811691175,-12.5826869918,0.0,0.0,0.8818592994143257,0.0,-3.712231463112811e-08,0.0,0.05583501696086939,-0.0047925787113113,0.1813945033597874,0.0,0.0,0.0
5.0,10.390409655835864,4.905937105150783,0.0,0.0,-1.4683372828910918e-08,0.0,0.0,4.024077798773827,-12.5826869918,0.0,0.0,0.8818593063769562,0.0,-4.868356597199904e-08,0.0,0.05583501694935813,-0.004792579097738371,0.18139450401802865,0.0,0.0,0.0
6.0,10.390408228546395,4.90593709553511,0.0,0.0,-1.8439262063835624e-08,0.0,0.0,4.024077782234789,-12.5826869918,0.0,0.0,0.8818593133003212,0.0,-6.113644085262332e-08,0.0,0.055835016920604275,-0.004792579554487142,0.18139450464640508,0.0,0.0,0.0
7.0,10.39040681328278,4.9059370819949395,0.0,0.0,-2.2460934636228837e-08,0.0,0.0,4.0240777618067085,-12.5826869918,0.0,0.0,0.881859320188231,0.0,-7.447053923133285e-08,0.0,0.0558350168732446,-0.004792580084613106,0.18139450523755285,0.0,0.0,0.0
8.0,10.390405409959293,4.905937064270012,0.0,0.0,-2.6745240453432777e-08,0.0,0.0,4.024077737225375,-12.5826869918,0.0,0.0,0.8818593270446371,0.0,-8.867541710524739e-08,0.0,0.055835016805932614,-0.004792580691128978,0.18139450578418767,0.0,0.0,0.0
9.0,10.390404018491989,4.905937042103367,0.0,0.0,-3.128901621278773e-08,0.0,0.0,4.024077708229737,-12.5826869918,0.0,0.0,0.8818593338736296,0.0,-1.0374058666170898e-07,0.0,0.05583501671733856,-0.004792581377004605,0.1813945062791053,0.0,0.0,0.0
10.0,10.39040263879868,4.905937015241347,0.0,0.0,-3.608908545471533e-08,0.0,0.0,4.024077674561911,-12.5826869918,0.0,0.0,0.8818593406794353,0.0,-1.1965551645443142e-07,0.0,0.05583501660614949,-0.004792582145166806,0.18139450671518167,0.0,0.0,0.0
11.0,10.390401270798904,4.905936983433615,0.0,0.0,-4.114225862795451e-08,0.0,0.0,4.024077635967198,-12.5826869918,0.0,0.0,0.8818593474664169,0.0,-1.364096316199398e-07,0.0,0.05583501647106938,-0.004792582998499224,0.1813945070853732,0.0,0.0,0.0
12.0,10.3903999144139,4.905936946433164,0.0,0.0,-4.644533315573529e-08,0.0,0.0,4.024077592194094,-12.5826869918,0.0,0.0,0.8818593542390705,0.0,-1.5399231409711682e-07,0.0,0.055835016310819094,-0.004792583939842214,0.18139450738271717,0.0,0.0,0.0
13.0,10.390398569566576,4.905936903996326,0.0,0.0,-5.199509351367466e-08,0.0,0.0,4.024077542994303,-12.5826869918,0.0,0.0,0.8818593610020233,0.0,-1.7239290288561193e-07,0.0,0.05583501612413651,-0.004792584971992704,0.18139450760033202,0.0,0.0,0.0
14.0,10.390397236181489,4.905936855882784,0.0,0.0,-5.778831131228461e-08,0.0,0.0,4.024077488122754,-12.5826869918,0.0,0.0,0.8818593677600299,0.0,-1.9160069431954024e-07,0.0,0.05583501590977656,-0.004792586097704082,0.1813945077314175,0.0,0.0,0.0
15.0,10.390395914184808,4.905936801855583,0.0,0.0,-6.382174538794762e-08,0.0,0.0,4.024077427337608,-12.5826869918,0.0,0.0,0.8818593745179752,0.0,-2.1160494236925279e-07,0.0,0.05583501566651127,-0.004792587319686008,0.18139450776925517,0.0,0.0,0.0
16.0,10.39039460350429,4.905936741681143,0.0,0.0,-7.009214189863231e-08,0.0,0.0,4.024077360400275,-12.5826869918,0.0,0.0,0.8818593812808677,0.0,-2.3239485895882187e-07,0.0,0.05583501539312985,-0.00479258864060432,0.18139450770720855,0.0,0.0,0.0
17.0,10.390393304069262,4.905936675129264,0.0,0.0,-7.659623443222615e-08,0.0,0.0,4.024077287075425,-12.5826869918,0.0,0.0,0.8818593880538392,0.0,-2.53959614325356e-07,0.0,0.055835015088438675,-0.004792590063080977,0.18139450753872338,0.0,0.0,0.0
18.0,10.390392015810578,4.905936601973143,0.0,0.0,-8.333074411376718e-08,0.0,0.0,4.0240772071310005,-12.5826869918,0.0,0.0,0.8818593948421425,0.0,-2.762883373746632e-07,0.0,0.05583501475126143,-0.004792591589693841,0.18139450725732814,0.0,0.0,0.0
19.0,10.390390738660606,4.9059365219893785,0.0,0.0,-9.029237972613833e-08,0.0,0.0,4.024077120338228,-12.5826869918,0.0,0.0,0.8818594016511501,0.0,-2.9937011608154784e-07,0.0,0.05583501438043913,-0.004792593222976552,0.181394506856634,0.0,0.0,0.0
20.0,10.390389472553197,4.905936434957986,0.0,0.0,-9.74778378335274e-08,0.0,0.0,4.024077026471634,-12.5826869918,0.0,0.0,0.8818594084863518,0.0,-3.2319399789927616e-07,0.0,0.05583501397483011,-0.004792594965418506,0.18139450633033544,0.0,0.0,0.0
21.0,10.390388217423654,4.905936340662404,0.0,0.0,-1.048838029145141e-07,0.0,0.0,4.024076925309051,-12.5826869918,0.0,0.0,0.881859415353353,0.0,-3.477489902009583e-07,0.0,0.05583501353331019,-0.004792596819464645,0.18139450567221027,0.0,0.0,0.0
