,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,9.731473371598813,5.638313539603872,0.0,0.0,-2.3898786892349553e-09,0.0,0.0,4.092404212830681,-14.5919013834,0.0,0.0,1.5459093267731907,0.0,-8.46031404498595e-09,0.0,0.06357743635863573,-0.006276747881625161,0.21054250299997446,0.0,0.0,0.0
2.0,9.731471898281237,5.638313544592862,0.0,0.0,-5.085462263473654e-09,0.0,0.0,4.09240420911834,-14.5919013834,0.0,0.0,1.545909335474522,0.0,-1.8002844462574055e-08,0.0,0.06357743640506197,-0.006276748083562267,0.21054250380168624,0.0,0.0,0.0
3.0,9.731470438137896,5.638313546666482,0.0,0.0,-8.083238403464992e-09,0.0,0.0,4.092404202559026,-14.5919013834,0.0,0.0,1.5459093441074563,0.0,-2.8615157880770732e-08,0.0,0.0635774364368494,-0.006276748351181222,0.21054250460437585,0.0,0.0,0.0
4.0,9.731468991061602,5.638313545527914,0.0,0.0,-1.1379678715497902e-08,0.0,0.0,4.0924041928523085,-14.5919013834,0.0,0.0,1.5459093526756051,0.0,-4.02847640072618e-08,0.0,0.06357743645227944,-0.006276748687813749,0.21054250539956684,0.0,0.0,0.0
5.0,9.731467556947322,5.638313540884015,0.0,0.0,-1.4971238774265053e-08,0.0,0.0,4.092404179701295,-14.5919013834,0.0,0.0,1.5459093611827202,0.0,-5.299911578138378e-08,0.0,0.06357743644965443,-0.006276749096744416,0.21054250617887282,0.0,0.0,0.0
6.0,9.731466135692143,5.638313532445342,0.0,0.0,-1.885435817755263e-08,0.0,0.0,4.092404162812644,-14.5919013834,0.0,0.0,1.5459093696326978,0.0,-6.674560956795548e-08,0.0,0.06357743642729766,-0.006276749581210467,0.21054250693399817,0.0,0.0,0.0
7.0,9.731464727195238,5.6383135199261565,0.0,0.0,-2.3025460608156974e-08,0.0,0.0,4.092404141896584,-14.5919013834,0.0,0.0,1.545909378029572,0.0,-8.151158537668855e-08,0.0,0.06357743638355352,-0.006276750144401627,0.21054250765673782,0.0,0.0,0.0
8.0,9.731463331357833,5.638313503044444,0.0,0.0,-2.748095390627625e-08,0.0,0.0,4.092404116666926,-14.5919013834,0.0,0.0,1.5459093863775175,0.0,-9.728432711867609e-08,0.0,0.06357743631678757,-0.006276750789459995,0.2105425083389783,0.0,0.0,0.0
9.0,9.731461948083174,5.638313481521925,0.0,0.0,-3.221723015090251e-08,0.0,0.0,4.092404086841082,-14.5919013834,0.0,0.0,1.5459093946808427,0.0,-1.1405106289473882e-07,0.0,0.06357743622538657,-0.00627675151947979,0.21054250897269755,0.0,0.0,0.0
10.0,9.731460577276493,5.638313455084071,0.0,0.0,-3.723066575167976e-08,0.0,0.0,4.092404052140079,-14.5919013834,0.0,0.0,1.545909402943992,0.0,-1.3179896532081757e-07,0.0,0.06357743610775862,-0.00627675233750731,0.2105425095499657,0.0,0.0,0.0
11.0,9.731459218844979,5.638313423460116,0.0,0.0,-4.251762154846869e-08,0.0,0.0,4.0924040122885765,-14.5919013834,0.0,0.0,1.5459094111715395,0.0,-1.5051515188064413e-07,0.0,0.06357743596233316,-0.006276753246540673,0.2105425100629452,0.0,0.0,0.0
12.0,9.731457872697735,5.63831338638307,0.0,0.0,-4.807444292094672e-08,0.0,0.0,4.092403967014881,-14.5919013834,0.0,0.0,1.545909419368189,0.0,-1.7018668531393398e-07,0.0,0.06357743578756114,-0.006276754249529726,0.21054251050389117,0.0,0.0,0.0
13.0,9.731456538745762,5.638313343589734,0.0,0.0,-5.3897459906709674e-08,0.0,0.0,4.092403916050959,-14.5919013834,0.0,0.0,1.545909427538775,0.0,-1.9080057403467147e-07,0.0,0.06357743558191503,-0.006276755349375829,0.21054251086515197,0.0,0.0,0.0
14.0,9.731455216901914,5.638313294820712,0.0,0.0,-5.99829873291376e-08,0.0,0.0,4.092403859132457,-14.5919013834,0.0,0.0,1.5459094356882552,0.0,-2.1234377258395786e-07,0.0,0.06357743534388893,-0.006276756548931783,0.21054251113916947,0.0,0.0,0.0
15.0,9.73145390708087,5.638313239820425,0.0,0.0,-6.632732493402701e-08,0.0,0.0,4.092403795998713,-14.5919013834,0.0,0.0,1.5459094438217118,0.0,-2.348031821138895e-07,0.0,0.06357743507199866,-0.006276757851001569,0.21054251131847931,0.0,0.0,0.0
