,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,9.881218599266575,5.466283549609367,0.0,0.0,-2.387800315032225e-09,0.0,0.0,4.081975938531267,-14.1218100306,0.0,0.0,1.3843076110780999,0.0,-8.324855889633474e-09,0.0,0.061683066448787696,-0.005902771206475574,0.2036527934118161,0.0,0.0,0.0
2.0,9.881217125225943,5.466283554213369,0.0,0.0,-5.075895900922685e-09,0.0,0.0,4.081975934824301,-14.1218100306,0.0,0.0,1.3843076193890678,0.0,-1.769666748242698e-08,0.0,0.06168306649150774,-0.005902771406562632,0.20365279418957358,0.0,0.0,0.0
3.0,9.881215664172224,5.466283555916821,0.0,0.0,-8.060874411880496e-09,0.0,0.0,4.081975928280514,-14.1218100306,0.0,0.0,1.384307627636307,0.0,-2.810353836281201e-08,0.0,0.06168306651995807,-0.005902771671192006,0.20365279496632988,0.0,0.0,0.0
4.0,9.881214216001668,5.4662835544281005,0.0,0.0,-1.1339307985929951e-08,0.0,0.0,4.0819759186047335,-14.1218100306,0.0,0.0,1.384307635823367,0.0,-3.953351800456715e-08,0.0,0.061683066532492586,-0.005902772003666276,0.203652795733809,0.0,0.0,0.0
5.0,9.881212780612618,5.4662835494591695,0.0,0.0,-1.490775328359042e-08,0.0,0.0,4.081975905505226,-14.1218100306,0.0,0.0,1.3843076439539432,0.0,-5.1974601905885626e-08,0.0,0.06168306652748508,-0.0059027724072418936,0.20365279648382278,0.0,0.0,0.0
6.0,9.881211357905478,5.466283540725582,0.0,0.0,-1.8762751533920433e-08,0.0,0.0,4.081975888693709,-14.1218100306,0.0,0.0,1.3843076520318736,0.0,-6.541473175011322e-08,0.0,0.06168306650332926,-0.005902772885129193,0.20365279720827068,0.0,0.0,0.0
7.0,9.881209947782681,5.4662835279465,0.0,0.0,-2.290082859017912e-08,0.0,0.0,4.0819758678853635,-14.1218100306,0.0,0.0,1.3843076600611361,0.0,-7.984179560001206e-08,0.0,0.06168306645843882,-0.005902773440492032,0.20365279789914026,0.0,0.0,0.0
8.0,9.881208550148656,5.466283510844705,0.0,0.0,-2.7318494995454397e-08,0.0,0.0,4.081975842798855,-14.1218100306,0.0,0.0,1.3843076680458504,0.0,-9.52436281267685e-08,0.0,0.06168306639124754,-0.00590277407644775,0.20365279854850782,0.0,0.0,0.0
9.0,9.881207164909796,5.466283489146615,0.0,0.0,-3.201224605437883e-08,0.0,0.0,4.081975813156345,-14.1218100306,0.0,0.0,1.3843076759902706,0.0,-1.1160801086022146e-07,0.0,0.06168306630020931,-0.005902774796066962,0.20365279914853845,0.0,0.0,0.0
10.0,9.881205791974425,5.466283462582295,0.0,0.0,-3.697856191853088e-08,0.0,0.0,4.081975778683508,-14.1218100306,0.0,0.0,1.3843076838987871,0.0,-1.289226724867999e-07,0.0,0.06168306618379829,-0.005902775602373456,0.20365279969148642,0.0,0.0,0.0
11.0,9.881204431252769,5.4662834308854675,0.0,0.0,-4.221390767418363e-08,0.0,0.0,4.081975739109544,-14.1218100306,0.0,0.0,1.3843076917759234,0.0,-1.4717528915564088e-07,0.0,0.06168306604050886,-0.005902776498343976,0.20365280016969578,0.0,0.0,0.0
12.0,9.881203082656922,5.466283393793531,0.0,0.0,-4.771473344523229e-08,0.0,0.0,4.081975694167198,-14.1218100306,0.0,0.0,1.3843076996263326,0.0,-1.6635348483762407e-07,0.0,0.06168306586885586,-0.005902777486908137,0.2036528005756003,0.0,0.0,0.0
13.0,9.881201746100817,5.466283351047569,0.0,0.0,-5.347747450016084e-08,0.0,0.0,4.081975643592772,-14.1218100306,0.0,0.0,1.3843077074547967,0.0,-1.864448316984848e-07,0.0,0.061683065667374457,-0.005902778570948161,0.2036528009017243,0.0,0.0,0.0
14.0,9.881200421500195,5.466283302392364,0.0,0.0,-5.94985513692697e-08,0.0,0.0,4.081975587126137,-14.1218100306,0.0,0.0,1.3843077152662273,0.0,-2.0743685050769828e-07,0.0,0.06168306543462042,-0.005902779753298851,0.20365280114068263,0.0,0.0,0.0
15.0,9.881199108772568,5.466283247576412,0.0,0.0,-6.5774369971009e-08,0.0,0.0,4.081975524510755,-14.1218100306,0.0,0.0,1.3843077230656569,0.0,-2.2931701107910687e-07,0.0,0.061683065169170055,-0.005902781036747476,0.20365280128518118,0.0,0.0,0.0
16.0,9.881197807837202,5.466283186351928,0.0,0.0,-7.230132174588485e-08,0.0,0.0,4.081975455493686,-14.1218100306,0.0,0.0,1.384307730858242,0.0,-2.520727327379468e-07,0.0,0.06168306486962032,-0.005902782424033415,0.20365280132801722,0.0,0.0,0.0
17.0,9.881196518615072,5.46628311847487,0.0,0.0,-7.907578379795003e-08,0.0,0.0,4.081975379825608,-14.1218100306,0.0,0.0,1.3843077386492615,0.0,-2.7569138481431513e-07,0.0,0.06168306453458891,-0.005902783917848237,0.20365280126207977,0.0,0.0,0.0
18.0,9.88119524102884,5.466283043704939,0.0,0.0,-8.60941190460194e-08,0.0,0.0,4.081975297260827,-14.1218100306,0.0,0.0,1.3843077464441116,0.0,-3.001602871705379e-07,0.0,0.06168306416271428,-0.005902785520835452,0.20365280108034994,0.0,0.0,0.0
19.0,9.881193975002823,5.466282961805599,0.0,0.0,-9.335267638320255e-08,0.0,0.0,4.081975207557296,-14.1218100306,0.0,0.0,1.3843077542483035,0.0,-3.254667107575337e-07,0.0,0.06168306375265577,-0.005902787235590401,0.2036528007759011,0.0,0.0,0.0
20.0,9.881192720462966,5.466282872544087,0.0,0.0,-1.0084779084328327e-07,0.0,0.0,4.081975110476622,-14.1218100306,0.0,0.0,1.3843077620674649,0.0,-3.5159787819504557e-07,0.0,0.06168306330309363,-0.005902789064660213,0.20365280034189956,0.0,0.0,0.0
