,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,11.66783619404599,-7.236507945714826,0.0,0.0,-1.994937046316219e-09,0.0,0.0,-6.671150554136396,24.0450373647,0.0,0.0,-0.5653573915784298,0.0,-5.890173645106872e-09,0.0,0.044087215539908034,0.005598052509527732,-0.26312639769926527,0.0,0.0,0.0
2.0,11.667834721995677,-7.236507957807076,0.0,0.0,-3.5247174315163814e-09,0.0,0.0,-6.671150556934823,24.0450373647,0.0,0.0,-0.5653574008722533,0.0,-1.040694511097518e-08,0.0,0.044087215598088765,0.005598052230167988,-0.26312639768465124,0.0,0.0,0.0
3.0,11.66783326085703,-7.236507971114949,0.0,0.0,-4.593294938545701e-09,0.0,0.0,-6.671150561032097,24.0450373647,0.0,0.0,-0.5653574100828518,0.0,-1.3561987654019351e-08,0.0,0.044087215665001546,0.005598051972180454,-0.26312639779535485,0.0,0.0,0.0
4.0,11.66783181054122,-7.236507985180892,0.0,0.0,-5.20463118689482e-09,0.0,0.0,-6.671150565968999,24.0450373647,0.0,0.0,-0.5653574192118933,0.0,-1.5366997682169165e-08,0.0,0.04408721573815494,0.005598051741162083,-0.2631263980191788,0.0,0.0,0.0
5.0,11.667830370962568,-7.236507999551607,0.0,0.0,-5.362696306839868e-09,0.0,0.0,-6.671150571290269,24.0450373647,0.0,0.0,-0.5653574282613381,0.0,-1.5833696745403784e-08,0.0,0.04408721581508048,0.005598051542654303,-0.2631263983440299,0.0,0.0,0.0
6.0,11.667828942038504,-7.236508013778057,0.0,0.0,-5.07146960488104e-09,0.0,0.0,-6.671150576544627,24.0450373647,0.0,0.0,-0.5653574372334296,0.0,-1.497383350030735e-08,0.0,0.0440872158933327,0.005598051382142644,-0.2631263987579191,0.0,0.0,0.0
7.0,11.667827523689516,-7.236508027415467,0.0,0.0,-4.334940205751585e-09,0.0,0.0,-6.671150581284774,24.0450373647,0.0,0.0,-0.5653574461306929,0.0,-1.279918560545531e-08,0.0,0.044087215970489105,0.005598051265056692,-0.2631263992489613,0.0,0.0,0.0
8.0,11.667826115839107,-7.236508040023342,0.0,0.0,-3.1571076805362315e-09,0.0,0.0,-6.671150585067406,24.0450373647,0.0,0.0,-0.5653574549559357,0.0,-9.321561575795851e-09,0.0,0.04408721604415029,0.005598051196769968,-0.2631263998053756,0.0,0.0,0.0
9.0,11.66782471841375,-7.2365080511654645,0.0,0.0,-1.541982658001922e-09,0.0,0.0,-6.671150587453225,24.0450373647,0.0,0.0,-0.5653574637122398,0.0,-4.5528025874722e-09,0.0,0.044087216111939914,0.00559805118259972,-0.2631264004154854,0.0,0.0,0.0
10.0,11.667823331342836,-7.23650806040991,0.0,0.0,5.064125791809142e-10,0.0,0.0,-6.671150588006948,24.0450373647,0.0,0.0,-0.5653574724029617,0.0,1.49521576195949e-09,0.0,0.04408721617150478,0.005598051227806752,-0.26312640106771834,0.0,0.0,0.0
