,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,11.637920888878593,-7.272631175285235,0.0,0.0,-1.9941611743906405e-09,0.0,0.0,-6.672113170836109,24.1689438411,0.0,0.0,-0.6005180044491256,0.0,-5.903017653557642e-09,0.0,0.04431060304125398,0.005654806707069096,-0.2645167485024972,0.0,0.0,0.0
2.0,11.637919416987023,-7.272631187445787,0.0,0.0,-3.5219666578865668e-09,0.0,0.0,-6.672113173632871,24.1689438411,0.0,0.0,-0.6005180138129163,0.0,-1.0425553487429472e-08,0.0,0.04431060309999985,0.005654806426656597,-0.2645167484892716,0.0,0.0,0.0
3.0,11.63791795603291,-7.272631200818685,0.0,0.0,-4.5873868965407605e-09,0.0,0.0,-6.672113177725914,24.1689438411,0.0,0.0,-0.6005180230927705,0.0,-1.3579360086819151e-08,0.0,0.04431060316746969,0.005654806167913792,-0.2645167486018238,0.0,0.0,0.0
4.0,11.637916505927082,-7.2726312149452195,0.0,0.0,-5.194400438869955e-09,0.0,0.0,-6.672113182654843,24.1689438411,0.0,0.0,-0.6005180322903767,0.0,-1.5376214035212735e-08,0.0,0.04431060324116017,0.005654805936444338,-0.26451674882791437,0.0,0.0,0.0
5.0,11.637915066583522,-7.272631229370954,0.0,0.0,-5.346994614066433e-09,0.0,0.0,-6.672113187963242,24.1689438411,0.0,0.0,-0.600518041407712,0.0,-1.582791792178497e-08,0.0,0.04431060331859106,0.005654805737796073,-0.26451674915540846,0.0,0.0,0.0
6.0,11.637913637919324,-7.272631243645728,0.0,0.0,-5.049166189452201e-09,0.0,0.0,-6.67211319319869,24.1689438411,0.0,0.0,-0.6005180504470378,0.0,-1.4946302287368303e-08,0.0,0.04431060339730524,0.005654805577460814,-0.26451674957227556,0.0,0.0,0.0
7.0,11.637912219854643,-7.272631257323664,0.0,0.0,-4.304922017929498e-09,0.0,0.0,-6.672113197912768,24.1689438411,0.0,0.0,-0.6005180594108959,0.0,-1.274322754081776e-08,0.0,0.04431060347486876,0.005654805460874213,-0.2645167500665896,0.0,0.0,0.0
8.0,11.637910812312654,-7.2726312699631785,0.0,0.0,-3.118279658904023e-09,0.0,0.0,-6.672113201661068,24.1689438411,0.0,0.0,-0.6005180683021107,0.0,-9.230585796858883e-09,0.0,0.044310603548870856,0.005654805393415674,-0.2645167506265294,0.0,0.0,0.0
9.0,11.637909415219502,-7.272631281126984,0.0,0.0,-1.493267993517163e-09,0.0,0.0,-6.672113204003204,24.1689438411,0.0,0.0,-0.6005180771237804,0.0,-4.42030269709708e-09,0.0,0.04431060361692401,0.005654805380408134,-0.2645167512403782,0.0,0.0,0.0
10.0,11.637908028504258,-7.2726312903821055,0.0,0.0,5.660721892701611e-10,0.0,0.0,-6.6721132045028275,24.1689438411,0.0,0.0,-0.600518085879278,0.0,1.6756608552493784e-09,0.0,0.044310603676663986,0.005654805427117909,-0.2645167518965241,0.0,0.0,0.0
