,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,10.360460353020539,4.937932436455549,0.0,0.0,-2.380660921642164e-09,0.0,0.0,4.028484002733339,-12.6709334464,0.0,0.0,0.9094484337222104,0.0,-7.916035191106335e-09,0.0,0.0561556539417681,-0.004851690912838491,0.18265803224119986,0.0,0.0,0.0
2.0,10.360458876857699,4.9379324399351345,0.0,0.0,-5.043797235326292e-09,0.0,0.0,4.0284839990445205,-12.6709334464,0.0,0.0,0.909448440890614,0.0,-1.6771343511156467e-08,0.0,0.05615565397421006,-0.004851691107386744,0.1826580329482103,0.0,0.0,0.0
3.0,10.360457413115812,4.937932440561067,0.0,0.0,-7.98630653431361e-09,0.0,0.0,4.02848399255262,-12.6709334464,0.0,0.0,0.9094484480084466,0.0,-2.6555609384466515e-08,0.0,0.05615565399352867,-0.004851691363040436,0.18265803364827565,0.0,0.0,0.0
4.0,10.360455961701145,4.9379324380589145,0.0,0.0,-1.120507290526622e-08,0.0,0.0,4.028483982979822,-12.6709334464,0.0,0.0,0.9094484550790929,0.0,-3.725847231177645e-08,0.0,0.05615565399829775,-0.004851691682990329,0.1826580343337554,0.0,0.0,0.0
5.0,10.360454522521879,4.937932432157515,0.0,0.0,-1.4696966949094993e-08,0.0,0.0,4.028483970051432,-12.6709334464,0.0,0.0,0.9094484621060834,0.0,-4.8869526939738885e-08,0.0,0.05615565398710788,-0.004851692070384696,0.18265803499708827,0.0,0.0,0.0
6.0,10.360453095488072,4.937932422588988,0.0,0.0,-1.8458845803980116e-08,0.0,0.0,4.0284839534958925,-12.6709334464,0.0,0.0,0.9094484690930953,0.0,-6.137832313762895e-08,0.0,0.05615565395856639,-0.004851692528329066,0.18265803563079258,0.0,0.0,0.0
7.0,10.360451680511638,4.937932409088743,0.0,0.0,-2.2487553182063646e-08,0.0,0.0,4.028483933044797,-12.6709334464,0.0,0.0,0.9094484760439467,0.0,-7.47743661195122e-08,0.0,0.05615565391129744,-0.0048516930598861835,0.1826580362274664,0.0,0.0,0.0
8.0,10.360450277506311,4.937932391395497,0.0,0.0,-2.6779919407945553e-08,0.0,0.0,4.028483908432899,-12.6709334464,0.0,0.0,0.9094484829625982,0.0,-8.904711657240636e-08,0.0,0.05615565384394209,-0.004851693668075752,0.1826580367797882,0.0,0.0,0.0
9.0,10.360448886387621,4.937932369251281,0.0,0.0,-3.13327614684787e-08,0.0,0.0,4.028483879398132,-12.6709334464,0.0,0.0,0.9094484898531494,0.0,-1.0418599082201067e-07,0.0,0.05615565375515834,-0.004851694355874445,0.1826580372805166,0.0,0.0,0.0
10.0,10.360447507072863,4.937932342401451,0.0,0.0,-3.614288306922609e-08,0.0,0.0,4.028483845681616,-12.6709334464,0.0,0.0,0.9094484967198353,0.0,-1.2018036102058522e-07,0.0,0.05615565364362121,-0.0048516951262156105,0.18265803772249112,0.0,0.0,0.0
11.0,10.360446139481066,4.937932310594704,0.0,0.0,-4.12070746972159e-08,0.0,0.0,4.028483807027675,-12.6709334464,0.0,0.0,0.9094485035670283,0.0,-1.3701955535576887e-07,0.0,0.056155653508022804,-0.004851695981989236,0.1826580380986324,0.0,0.0,0.0
12.0,10.360444783532975,4.937932273583083,0.0,0.0,-4.65221136915685e-08,0.0,0.0,4.028483763183851,-12.6709334464,0.0,0.0,0.9094485103992325,0.0,-1.5469285828556957e-07,0.0,0.05615565334707229,-0.004851696926041794,0.18265803840194225,0.0,0.0,0.0
13.0,10.360443439151009,4.937932231121994,0.0,0.0,-5.208476432227154e-08,0.0,0.0,4.028483713900911,-12.6709334464,0.0,0.0,0.9094485172210831,0.0,-1.731895108004461e-07,0.0,0.05615565315949609,-0.004851697961176092,0.18265803862550417,0.0,0.0,0.0
