,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,10.660023003362774,4.622853664808196,0.0,0.0,-2.3758284436566827e-09,0.0,0.0,3.9784866187347823,-11.799748971,0.0,0.0,0.6443670460734139,0.0,-7.677965597086748e-09,0.0,0.053068283421863524,-0.004291077978679093,0.17025333183662847,0.0,0.0,0.0
2.0,10.660021526006618,4.622853667658197,0.0,0.0,-5.022563078651023e-09,0.0,0.0,3.9784866150580407,-11.799748971,0.0,0.0,0.6443670526001566,0.0,-1.6231421075220476e-08,0.0,0.053068283448932774,-0.0042910781700303754,0.17025333250347033,0.0,0.0,0.0
3.0,10.660020060741557,4.6228536676836995,0.0,0.0,-7.937288639554714e-09,0.0,0.0,3.9784866086003254,-11.799748971,0.0,0.0,0.6443670590833741,0.0,-2.5650945502408207e-08,0.0,0.05306828346357208,-0.0042910784204795785,0.17025333315992275,0.0,0.0,0.0
4.0,10.660018607479438,4.622853664621471,0.0,0.0,-1.1117077739150885e-08,0.0,0.0,3.9784865990951084,-11.799748971,0.0,0.0,0.6443670655263625,0.0,-3.5927078761854473e-08,0.0,0.05306828346448407,-0.004291078733133717,0.17025333379873925,0.0,0.0,0.0
5.0,10.660017166133912,4.62285365821136,0.0,0.0,-1.455899087572421e-08,0.0,0.0,3.978486586278795,-11.799748971,0.0,0.0,0.6443670719325651,0.0,-4.7050321575664e-08,0.0,0.05306828345038632,-0.004291079111059408,0.17025333441274776,0.0,0.0,0.0
6.0,10.660015736620402,4.622853648196306,0.0,0.0,-1.826007644846148e-08,0.0,0.0,3.9784865698907357,-11.799748971,0.0,0.0,0.6443670783055699,0.0,-5.901113555475219e-08,0.0,0.05306828342001141,-0.004291079557282848,0.17025333499485085,0.0,0.0,0.0
7.0,10.660014318856078,4.622853634322347,0.0,0.0,-2.2217370775483057e-08,0.0,0.0,3.978486549673239,-11.799748971,0.0,0.0,0.6443670846491076,0.0,-7.179994325725493e-08,0.0,0.05306828337210696,-0.004291080074789566,0.17025333553802585,0.0,0.0,0.0
8.0,10.660012912759829,4.6228536163386345,0.0,0.0,-2.642789812264086e-08,0.0,0.0,3.9784865253715833,-11.799748971,0.0,0.0,0.6443670909670511,0.0,-8.540712828173006e-08,0.0,0.05306828330543569,-0.0042910806665244425,0.17025333603532544,0.0,0.0,0.0
9.0,10.660011518252235,4.62285359399744,0.0,0.0,-3.0888670737293384e-08,0.0,0.0,3.978486496734028,-11.799748971,0.0,0.0,0.6443670972634119,0.0,-9.982303537644061e-08,0.0,0.0530682832187755,-0.004291081335391411,0.17025333647987753,0.0,0.0,0.0
10.0,10.660010135255543,4.622853567054166,0.0,0.0,-3.5596688889266696e-08,0.0,0.0,3.9784864635118264,-11.799748971,0.0,0.0,0.64436710354234,0.0,-1.1503797057185824e-07,0.0,0.053068283110919434,-0.004291082084253467,0.17025333686488575,0.0,0.0,0.0
11.0,10.660008763693641,4.622853535267358,0.0,0.0,-4.054894091722711e-08,0.0,0.0,3.9784864254592387,-11.799748971,0.0,0.0,0.644367109808119,0.0,-1.3104220133065364e-07,0.0,0.053068282980675854,-0.004291082915932512,0.1702533371836297,0.0,0.0,0.0
12.0,10.660007403492028,4.622853498398709,0.0,0.0,-4.574240328387322e-08,0.0,0.0,3.978486382333541,-11.799748971,0.0,0.0,0.644367116065168,0.0,-1.4782595672618577e-07,0.0,0.053068282826868374,-0.004291083833209149,0.17025333742946508,0.0,0.0,0.0
13.0,10.660006054577789,4.622853456213077,0.0,0.0,-5.117404063422012e-08,0.0,0.0,3.9784863338950403,-11.799748971,0.0,0.0,0.644367122318037,0.0,-1.6537942763098256e-07,0.0,0.053068282648335935,-0.004291084838822699,0.17025333759582423,0.0,0.0,0.0
14.0,10.660004716879575,4.622853408478489,0.0,0.0,-5.6840805864177926e-08,0.0,0.0,3.978486279907084,-11.799748971,0.0,0.0,0.6443671285714054,0.0,-1.8369276693848678e-07,0.0,0.05306828244393293,-0.0042910859354709785,0.17025333767621592,0.0,0.0,0.0
15.0,10.660003390327569,4.622853354966154,0.0,0.0,-6.273964019240258e-08,0.0,0.0,3.9784862201360722,-11.799748971,0.0,0.0,0.6443671348300821,0.0,-2.0275608979537598e-07,0.0,0.053068282212529155,-0.0042910871258102085,0.17025333766422615,0.0,0.0,0.0
16.0,10.660002074853466,4.6228532954504695,0.0,0.0,-6.886747323918582e-08,0.0,0.0,3.9784861543514705,-11.799748971,0.0,0.0,0.6443671410989991,0.0,-2.2255947385662816e-07,0.0,0.053068281953009916,-0.004291088412454909,0.170253337553518,0.0,0.0,0.0
17.0,10.660000770390445,4.622853229709034,0.0,0.0,-7.522122311315301e-08,0.0,0.0,3.97848608232582,-11.799748971,0.0,0.0,0.644367147383214,0.0,-2.430929595658188e-07,0.0,0.05306828166427603,-0.004291089797977786,0.17025333733783218,0.0,0.0,0.0
18.0,10.659999476873145,4.6228531575226555,0.0,0.0,-8.179779650334665e-08,0.0,0.0,3.9784860038347496,-11.799748971,0.0,0.0,0.6443671536879059,0.0,-2.64346550452821e-07,0.0,0.05306828134524391,-0.004291091284909614,0.170253337010987,0.0,0.0,0.0
19.0,10.659998194237637,4.622853078675361,0.0,0.0,-8.859408877508849e-08,0.0,0.0,3.9784859186569874,-11.799748971,0.0,0.0,0.644367160018374,0.0,-2.863102134437154e-07,0.0,0.05306828099484563,-0.004291092875739082,0.17025333656687885,0.0,0.0,0.0
20.0,10.659996922421408,4.622852992954407,0.0,0.0,-9.56069840780972e-08,0.0,0.0,3.978485826574371,-11.799748971,0.0,0.0,0.6443671663800354,0.0,-3.0897387921030445e-07,0.0,0.053068280612028895,-0.00429109457291274,0.17025333599948245,0.0,0.0,0.0
21.0,10.659995661363325,4.622852900150283,0.0,0.0,-1.0283335545274145e-07,0.0,0.0,3.9784857273718606,-11.799748971,0.0,0.0,0.6443671727784226,0.0,-3.3232744251359975e-07,0.0,0.05306828019575714,-0.004291096378834923,0.17025333530285092,0.0,0.0,0.0
22.0,10.659994411003618,4.62285280005673,0.0,0.0,-1.1027006494784529e-07,0.0,0.0,3.9784856208375476,-11.799748971,0.0,0.0,0.6443671792191825,0.0,-3.5636076258464195e-07,0.0,0.053068279745009585,-0.004291098295867511,0.17025333447111624,0.0,0.0,0.0
23.0,10.659993171283851,4.622852692470742,0.0,0.0,-1.1791396374444423e-07,0.0,0.0,3.9784855067626674,-11.799748971,0.0,0.0,0.6443671857080746,0.0,-3.810636635245494e-07,0.0,0.05306827925878124,-0.004291100326329983,0.17025333349848937,0.0,0.0,0.0
24.0,10.659991942146902,4.622852577192577,0.0,0.0,-1.2576189228170878e-07,0.0,0.0,3.9784853849416097,-11.799748971,0.0,0.0,0.6443671922509675,0.0,-4.064259347115708e-07,0.0,0.05306827873608301,-0.004291102472499177,0.17025333237926057,0.0,0.0,0.0
25.0,10.65999072353694,4.622852454025766,0.0,0.0,-1.3381068039268292e-07,0.0,0.0,3.9784852551719294,-11.799748971,0.0,0.0,0.6443671988538369,0.0,-4.324373312398552e-07,0.0,0.05306827817594162,-0.004291104736609333,0.1702533311077996,0.0,0.0,0.0
26.0,10.659989515399388,4.622852322777122,0.0,0.0,-1.4205714744272966e-07,0.0,0.0,3.978485117254356,-11.799748971,0.0,0.0,0.6443672055227663,0.0,-4.5908757436696993e-07,0.0,0.053068277577399806,-0.004291107120851852,0.17025332967855603,0.0,0.0,0.0
27.0,10.659988317680924,4.6228521832567475,0.0,0.0,-1.5049810247792069e-07,0.0,0.0,3.978484970992805,-11.799748971,0.0,0.0,0.6443672122639423,0.0,-4.863663519935535e-07,0.0,0.053068276939516254,-0.004291109627375306,0.17025332808605936,0.0,0.0,0.0
28.0,10.65998713032943,4.622852035278042,0.0,0.0,-1.5913034437261744e-07,0.0,0.0,3.978484816194389,-11.799748971,0.0,0.0,0.6443672190836529,0.0,-5.142633191403541e-07,0.0,0.05306827626136566,-0.004291112258285296,0.17025332632491938,0.0,0.0,0.0
29.0,10.659985953293988,4.622851878657711,0.0,0.0,-1.6795066199000748e-07,0.0,0.0,3.9784846526694246,-11.799748971,0.0,0.0,0.6443672259882862,0.0,-5.42768098467136e-07,0.0,0.053068275542038815,-0.0042911150156444006,0.17025332438982638,0.0,0.0,0.0
30.0,10.65998478652485,4.622851713215775,0.0,0.0,-1.7695583434300715e-07,0.0,0.0,3.9784844802314465,-11.799748971,0.0,0.0,0.6443672329843286,0.0,-5.718702807927675e-07,0.0,0.05306827478064256,-0.00429111790147204,0.17025332227555134,0.0,0.0,0.0
31.0,10.659983629973416,4.622851538775576,0.0,0.0,-1.8614263076321272e-07,0.0,0.0,3.9784842986972144,-11.799748971,0.0,0.0,0.6443672400783615,0.0,-6.015594256413197e-07,0.0,0.05306827397629993,-0.004291120917744404,0.1702533199769462,0.0,0.0,0.0
32.0,10.659982483592207,4.622851355163784,0.0,0.0,-1.9550781107443774e-07,0.0,0.0,3.9784841078867235,-11.799748971,0.0,0.0,0.644367247277061,0.0,-6.318250618029847e-07,0.0,0.0530682731281501,-0.004291124066394432,0.17025331748894412,0.0,0.0,0.0
