,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,12.277989865511948,3.0904178833574307,-4.740858980935657,-0.009243959731220977,0.0036237121754513785,0.15509972995763427,1.7605386630596307,3.407746282855607,-7.2157,-22.6924592006,0.0,-0.31732839949817615,-0.02593701544216776,0.010167534410087636,0.4351840778146553,0.03996465169736904,-0.0006143930941432674,0.10912300602013059,0.05097239771432388,0.059368964325434,0.0003585704192013463
2.0,12.2779471384123,3.093318399733678,-4.893375813932128,-0.009248187626891377,0.002483144074858262,0.15513381140609164,1.7605283603605448,3.406032554131659,-7.2157,-22.6924592006,0.0,-0.3127141543979808,-0.02594896851686618,0.006967314031776255,0.4352812194654027,0.03997808776583532,-0.0006558842513547589,0.10941082104326502,0.05294978106515692,0.05934109232230336,0.0007164112838147253
3.0,12.27788217786371,3.0950798522021308,-5.045814599395397,-0.009250544548671465,0.0013445973102502052,0.1551594775746276,1.7605081538143077,3.4031788952043276,-7.2157,-22.6924592006,0.0,-0.3080990430021968,-0.025955718998207634,0.003772749784293765,0.4353555381141447,0.039987541122515055,-0.0007124870199415531,0.10967081115666474,0.054922770440281314,0.05932457237422096,0.0010721777825062652
4.0,12.27779923446463,3.0957052496110276,-5.19816703522518,-0.009249840332087056,0.00020856339534373815,0.15517672521389203,1.7604769202509747,3.399187845011821,-7.2157,-22.6924592006,0.0,-0.30348259540079336,-0.025953918398169185,0.0005852033277611319,0.435406873946305,0.03999301723802891,-0.0007841160479664586,0.10990294523178863,0.0568907435203326,0.05931932978500839,0.0014259121737412554
5.0,12.277702522569676,3.095198275258352,-5.350424790672503,-0.009244888933889377,-0.0009242949561038404,0.15518556548265314,1.760434736419512,3.39406252071057,-7.2157,-22.6924592006,0.0,-0.2988642454522181,-0.025940229712116458,-0.002593478802670396,0.4354351085677285,0.03999452346915129,-0.000870664878710202,0.11010717546476947,0.058853083564064136,0.059325283369056986,0.0017776554912134791
6.0,12.277596218033333,3.093563468765472,-5.502579524112601,-0.009234514553714941,-0.0020531453482899083,0.15518603055875282,1.7603828759754343,3.3878067843221116,-7.2157,-22.6924592006,0.0,-0.29424331555663974,-0.025911344592699004,-0.0057609694921142525,0.43544018371418647,0.03999206970974709,-0.000972003657496355,0.11028344208475113,0.06080918137139599,0.05934234374308921,0.0021274468094346216
7.0,12.277484455281932,3.0908064052248347,-5.65462290781493,-0.009217557899287335,-0.003176988256949437,0.15517818010232912,1.7603238010731739,3.3804254071642728,-7.2157,-22.6924592006,0.0,-0.289619001939438,-0.025864000951256492,-0.008914468256958167,0.4354221195715192,0.039985669038949956,-0.0010879769594423355,0.1104316782063558,0.0627584374799187,0.059370411657164064,0.002475322531994912
8.0,12.277371323722972,3.0869338704817864,-5.806546659513329,-0.009192882561851443,-0.004294660630447939,0.1551621074925997,1.7602611484015311,3.3719242310481357,-7.2157,-22.6924592006,0.0,-0.2849903605663493,-0.02579500089272759,-0.012050711411900757,0.4353810324846596,0.03997533836248661,-0.0012184017539417363,0.11055181480109524,0.06470026457770398,0.05940937637562579,0.002821315714470876
9.0,12.277260863505234,3.0819540314032015,-5.958342580493688,-0.00915938146612308,-0.005404840542054911,0.1551379457538452,1.760199709524827,3.3623103252171873,-7.2157,-22.6924592006,0.0,-0.28035629381398586,-0.02570122888289362,-0.015165985209882667,0.4353171518173704,0.03996109904294236,-0.0013630655210154705,0.11064378576058528,0.06663409011211552,0.05945911411863492,0.0031654554349350994
10.0,12.277157060647616,3.0758765999876143,-6.110002599825593,-0.009115983356891132,-0.006506052888176683,0.15510587308191273,1.7601454054190058,3.351592138008573,-7.2157,-22.6924592006,0.0,-0.27571553802095883,-0.025579670040348394,-0.018256141946420924,0.4352308357118983,0.03994297751468236,-0.0015217245338219193,0.11070753302256178,0.0685593590712537,0.05951948657477211,0.003507766225745756
11.0,12.277063841559034,3.0687129901835046,-6.261518824269974,-0.009061659282569821,-0.007596676117946997,0.1550661178798082,1.76010525512084,3.339779642228953,-7.2157,-22.6924592006,0.0,-0.27106665204544855,-0.02542742843999809,-0.02131661899300189,0.4351225854895467,0.039921005879095015,-0.0016941023205953795,0.1107430117289686,0.07047553691176782,0.059590339494962466,0.0038482675807213432
12.0,12.276985066976152,3.060476466304815,-6.412883593298351,-0.008995429034507254,-0.008674949969881137,0.1550189632099595,1.7600873384394513,3.326884473259472,-7.2157,-22.6924592006,0.0,-0.2664080069546566,-0.02524174531028424,-0.024342460696338785,0.43499305842997643,0.03989522247581215,-0.0018798883180989531,0.11075019538384738,0.07238211260409229,0.059671501377631005,0.004186973551901415
13.0,12.276924525350093,3.0511822819658514,-6.564089538562958,-0.00891636749975064,-0.009738984181496033,0.1549647505716807,1.7601007527124435,3.3129200589359074,-7.2157,-22.6924592006,0.0,-0.26173777697005596,-0.025020017002804717,-0.027328343052021076,0.4348430786693433,0.03986567242558737,-0.002078736727347201,0.11072908097745265,0.07427860176377152,0.05976278225456594,0.004523892449829635
14.0,12.276885925717549,3.040847808501485,-6.715129647062724,-0.008823610884280802,-0.010786768128104019,0.15490388291538112,1.76015556362387,3.2979017402911395,-7.2157,-22.6924592006,0.0,-0.2570539317896543,-0.024759812610681015,-0.03026860103299887,0.4346736459655571,0.039832408140582434,-0.002290265580896178,0.11067969404199035,0.07616454983548845,0.059863972586438954,0.004859026660648184
15.0,12.276872890095838,3.029492651892832,-6.865997327160189,-0.00871636276348463,-0.011816181337634468,0.15483682681022545,1.7602627501378025,3.281846882297348,-7.2157,-22.6924592006,0.0,-0.2523542304045159,-0.024458891110967707,-0.0331572584261178,0.43448594209324154,0.03979548979792232,-0.002514056029437911,0.11060209360367997,0.07803953529476301,0.059974842276313584,0.005192372592252404
16.0,12.276888945445409,3.017138757282835,-7.016686476521017,-0.008593899916852853,-0.012825004819563422,0.1547641136892943,1.7604341436392024,3.264774973804341,-7.2157,-22.6924592006,0.0,-0.24763621652150558,-0.024115217906684392,-0.03598806000423021,0.4342813346514927,0.03975498577253424,-0.0027496518538007095,0.11049637699550922,0.0799031728310821,0.060095139808771056,0.005523920760317665
17.0,12.276937515247043,3.003810500239725,-7.167191550973242,-0.008455577904582219,-0.013810933138072384,0.15468634010580165,1.760682361412809,3.2467077159373323,-7.2157,-22.6924592006,0.0,-0.24289721569760747,-0.023726980645709984,-0.0387545058379341,0.4340613780942287,0.039710973025482765,-0.0029965592067767166,0.11036268449511635,0.08175511647550739,0.06022459152150534,0.005853656023186233
18.0,12.277016079588154,2.9895343090731967,-7.317507174354053,-0.008294295482346377,-0.014771429016310813,0.1546041986797045,1.761022158101511,3.2276691188299353,-7.2157,-22.6924592006,0.0,-0.23813480975673862,-0.02327426123045512,-0.04144946347817916,0.433828106926654,0.03967903560067317,-0.0032176658972223465,0.11018372111615268,0.08361707279771832,0.060538142779558275,0.006186151913267636
19.0,12.277110418760719,2.974341068927848,-7.467627151215554,-0.008090016983016349,-0.015701648959193758,0.15451871311246004,1.7614852397230594,3.207686597797292,-7.2157,-22.6924592006,0.0,-0.2333455288694437,-0.02270086979416823,-0.04405937457544076,0.43358489784289017,0.039650768557314246,-0.003432248798142523,0.1099688702021315,0.08547814506855227,0.060939447610254084,0.006518666364710681
20.0,12.277221738487405,2.9582708400170667,-7.617546954678022,-0.00784029897910337,-0.01659519290289615,0.15443115133080015,1.762113645145457,3.1867932892036217,-7.2157,-22.6924592006,0.0,-0.22852244918655495,-0.021999952887011075,-0.046566267815507274,0.4333352672671958,0.039620590967480634,-0.0036527752602705105,0.10972429246069251,0.0873304458872689,0.06136364102856086,0.006849374021283203
