,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,12.342441208024281,3.0005732533362917,-0.3736518544061474,-0.000726317575097381,2.3238825715102355e-05,0.012193856561424089,0.14255622676302057,3.409506996171025,-7.2157,-1.792422627,0.0,-0.4089337428347335,-0.00202728455743725,6.486379253439676e-05,0.03403527320575376,0.03966078038882433,-0.002069213260062888,0.10764477025203328,0.0039865649485997185,0.004759949907733752,2.80547415590234e-05
2.0,12.342439447920668,3.0005918944287466,-0.3856412865591058,-0.0007258429749837284,1.6197272819394955e-05,0.01219419946082192,0.14255660791218708,3.4094963727387935,-7.2157,-1.792422627,0.0,-0.40890447831004684,-0.0020259601510463224,4.5209543136317504e-05,0.03403623515415243,0.039660865253897615,-0.002069455372200886,0.1076465561845516,0.004140064205470205,0.004759931757812097,5.604937107562451e-05
3.0,12.342437557979398,3.0006035062645338,-0.3976226891196999,-0.0007250522747306857,9.179323596141092e-06,0.012194754843543277,0.14255764460867348,3.4094787179837165,-7.2157,-1.792422627,0.0,-0.40887521171918273,-0.0020237534722890933,2.5621170567123438e-05,0.03403779054069144,0.03966092546474053,-0.0020697898281686958,0.10764816816429892,0.004293473562935711,0.004759916503517609,8.398377818525943e-05
4.0,12.342435564694226,3.000608122050386,-0.4095962624994223,-0.0007239484673797675,2.18893179012582e-06,0.012195522268692178,0.14255966270725956,3.409454056786809,-7.2157,-1.792422627,0.0,-0.40884593473642283,-0.0020206728704806375,6.109709852206362e-06,0.03403993806200228,0.03966096112633587,-0.0020702159076532445,0.10764960624107914,0.004446795311078255,0.0047599041270264585,0.00011185854711656326
5.0,12.3424334942483,3.0006057790633154,-0.4215622067378259,-0.0007225357519551766,-4.769991034737755e-06,0.012196501308962344,0.14256298444545376,3.409422417894894,-7.2157,-1.792422627,0.0,-0.4088166388315786,-0.002016730061090097,-1.331392153932151e-05,0.03404267645351754,0.03966097235802388,-0.0020707328388612153,0.1076508705708292,0.0046000317391945,0.004759894617555886,0.00013967425943882655
6.0,12.342431372500323,3.0005965185867125,-0.4335207215789069,-0.000720819516976507,-1.1693588969471455e-05,0.012197691550414008,0.14256792724683603,3.4093838338724956,-7.2157,-1.792422627,0.0,-0.40878731528578305,-0.0020119400797454193,-3.263896130675294e-05,0.03404600448887378,0.03966095929331668,-0.002071339800315021,0.10765196141663731,0.00475318513696764,0.00475988797129131,0.00016743149424754133
7.0,12.342429224971031,3.000580385832089,-0.4454720065461878,-0.0007188063195370638,-1.85780750177876e-05,0.012199092592193983,0.14257480254308502,3.4093383410405957,-7.2157,-1.792422627,0.0,-0.40875795520850655,-0.0020063212238602057,-5.185483932676025e-05,0.034049920979155476,0.039660922079661966,-0.0020720359228255103,0.10765287914937376,0.004906257795609647,0.004759884191287181,0.00019513082835461814
8.0,12.342427076830077,3.000557429846773,-0.4574162610162122,-0.000716503860028902,-2.541974409037385e-05,0.012200704046201289,0.1425839146190786,3.409285979402504,-7.2157,-1.792422627,0.0,-0.4087285495557311,-0.001999894982108753,-7.095121392755184e-05,0.03405442477198612,0.03966086087815667,-0.0020728202916341434,0.10765362424793332,0.005059252008969225,0.004759883287341965,0.00022277283648236773
9.0,12.342424952883354,3.000527703407915,-0.469353684290174,-0.000713920952611924,-3.221498568948224e-05,0.012202525536701106,0.14259555948536842,3.409226792557117,-7.2157,-1.792422627,0.0,-0.40869908914920217,-0.00199268595202073,-8.991800729915702e-05,0.03405951475047434,0.03966077586321201,-0.002073691948716469,0.10765419729908855,0.005212170074601088,0.004759885275847678,0.0002503580914602387
10.0,12.3424228775608,3.000491262903224,-0.4812844756634105,-0.0007110674915402359,-3.896029623872248e-05,0.012204556699890165,0.1426100237822236,3.409160827599894,-7.2157,-1.792422627,0.0,-0.40866956469667004,-0.0019847217460112064,-0.00010874543991392082,0.03406518983202333,0.03966066722217099,-0.0020746498952383396,0.10765459899695597,0.005365014294792345,0.004759890179614572,0.0002778871644233162
11.0,12.342420874904759,3.0004481681988846,-0.49320883449249986,-0.0007079544134743957,-4.5652291014228716e-05,0.012206797183417084,0.14262758371931805,3.409088135011921,-7.2157,-1.792422627,0.0,-0.40863996681303627,-0.0019760328862048412,-0.00012742406383482813,0.03407144896701342,0.03966053515487996,-0.002075693094155631,0.10765483014207744,0.005517786977541969,0.004759898027671561,0.0003053606250114952
