,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,12.29857096336731,2.992249694002323,-7.252223575624196,-0.014243210426688366,-0.0026807425322056292,0.24145705040449167,0.013662239067174052,3.3754556998613294,-7.2157,0.0,-6.2819157968,-0.38320600585900655,-0.03989720437121973,-0.0075091309803036145,0.6763546278028097,0.03965069739026305,-0.0023428027017999425,0.10794614715272347,0.07930127051760463,-0.0011416632950614679,0.0005611812515893301
2.0,12.298530519176046,2.9880120783595903,-7.4895996613447275,-0.014228111305350687,-0.005412335824465708,0.24140241875060078,0.013657938530827324,3.3713509201673504,-7.2157,0.0,-6.2819157968,-0.3833388418077601,-0.03985504070629163,-0.0151607518363369,0.6762038206915276,0.03964976057187903,-0.002575839330723563,0.10835710303647977,0.0823117707667898,-0.0011445080083751485,0.0011323323479781149
3.0,12.298471022325534,2.981052699835574,-7.726737090475632,-0.014203144007950991,-0.008134431066532593,0.241311152726255,0.013646230609882338,3.3645191194119843,-7.2157,0.0,-6.2819157968,-0.38346641957641037,-0.03978529608970771,-0.02278585278880127,0.6759514411448795,0.03964326530138406,-0.0028349631409678444,0.1086959716818192,0.08530024535066129,-0.0011491810801608862,0.0017134002721948677
4.0,12.29839809268475,2.971383323807,-7.963600108320559,-0.014168519701025924,-0.010844338503534778,0.2411836857545165,0.013623252533832106,3.354971193503113,-7.2157,0.0,-6.2819157968,-0.3835878696961128,-0.03968854317625925,-0.030376920525038778,0.6755983918901817,0.03963120741786655,-0.0031197884245675947,0.10896248431842673,0.08826510765767141,-0.0011556728695836429,0.0023043319524537267
5.0,12.298317316566346,2.959018298256903,-8.200153543960743,-0.014124448307485136,-0.013539430249035858,0.24102056356125948,0.013585043394600678,3.3427207136553223,-7.2157,0.0,-6.2819157968,-0.3837024153984192,-0.03956535123202665,-0.037926600857092874,0.6751458919913125,0.03961358854616545,-0.0034299095792696063,0.10915645081950229,0.0912048136038088,-0.0011639719507610747,0.0029050490404045094
6.0,12.298234240609306,2.943974492128892,-8.436362918118098,-0.014071137551554489,-0.016217142704202638,0.24082243980925205,0.013527573460902316,3.3277838635203754,-7.2157,0.0,-6.2819157968,-0.3838093713914832,-0.039416283603574916,-0.045427705736405095,0.674595465423311,0.03959041607301697,-0.003764902267473169,0.10927775887016417,0.09411786478988923,-0.0011740651666102947,0.003515448833515164
7.0,12.298154365778325,2.9262712321032835,-8.672194546308067,-0.014008792091501455,-0.01887497859131452,0.24059007153853026,0.01344677334749475,3.3101793739463337,-7.2157,0.0,-6.2819157968,-0.3839081418430501,-0.03924189542580052,-0.05287321927590983,0.6739489290820767,0.039561703114420144,-0.004124324547542135,0.1093263730138607,0.09700281146877818,-0.0011859376831220552,0.004135405244436747
8.0,12.298083141487288,2.9059302381406855,-8.907615637135912,-0.013937612743777158,-0.021510508613109637,0.24032431445067573,0.013338562839326303,3.28992845574794,-7.2157,0.0,-6.2819157968,-0.3839982176072545,-0.039042731578496664,-0.06025630280720388,0.6732083803284912,0.03952746847468431,-0.004507717973715214,0.10930233358679461,0.09985825531999044,-0.0011995730437476763,0.004764769809681053
9.0,12.298025959853366,2.8829755581205316,-9.14259438562654,-0.013857795801187147,-0.024121372752354167,0.240026118072037,0.01319887917934293,3.2670547308593263,-7.2157,0.0,-6.2819157968,-0.38407917273879466,-0.03881932489891975,-0.0675702990082572,0.6723761841595811,0.03948773659764249,-0.004914608661414369,0.10920575555057807,0.10268285203024552,-0.0012149532236121522,0.005403372730381471
10.0,12.297988150087415,2.857433501881811,-9.377100061511324,-0.013769532446687638,-0.026705281228480503,0.2396965208281295,0.013023704638640086,3.2415841622257746,-7.2157,0.0,-6.2819157968,-0.3841506603439635,-0.038572194654864535,-0.07480873514377341,0.6714549600920185,0.03944253751052835,-0.005344508315308728,0.10903682723340827,0.10547531367959594,-0.0012320586832966097,0.0060510239383979
