,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,12.274953913064184,3.0946463154277493,4.852824998092354,0.009463564753461934,0.0037908262752763193,-0.15878097100496139,-1.7998151776180982,3.4076427120840855,-7.2157,23.2260589699,0.0,-0.3129963966563363,0.026559758029704866,0.010639059511602612,-0.4456232169881483,0.0399789422039342,-0.0005459779657274039,0.10919280137210402,-0.052195058744895176,-0.06072197496910742,-0.0003671581944891533
2.0,12.274909247803897,3.0976802881726346,5.008962574613337,0.009468378618292113,0.002595402152945068,-0.15881726350756853,-1.799803901818087,3.405846598670818,-7.2157,23.2260589699,0.0,-0.30816631049818355,0.026573364968748844,0.0072840949259933814,-0.44572669478714055,0.03999300861508388,-0.0005895795379332533,0.1094943828955275,-0.054220568621791435,-0.060692138453214944,-0.0007335715407140835
3.0,12.274841304921049,3.099520390163091,5.165021375091024,0.00947137435993775,0.0014020082476262185,-0.15884439022443675,-1.7997816098040862,3.4028556810684805,-7.2157,23.2260589699,0.0,-0.30333529090538924,0.026581919765353262,0.00393481128846528,-0.44580529452857504,0.04000290129473405,-0.0006490271020693841,0.10976681860465307,-0.056241416088501674,-0.060674481422705456,-0.001097798156413466
4.0,12.274754536848894,3.10016965926493,5.320992361919957,0.009471273359920053,0.00021115347975836428,-0.15886234590643505,-1.7997468993532684,3.3986725478519433,-7.2157,23.2260589699,0.0,-0.29850288858701335,0.02658182420428327,0.0005926177469242535,-0.4458588397875724,0.04000862540360777,-0.0007242326392595116,0.1100100737496347,-0.05825693114922519,-0.06066892489184907,-0.0014598830851496568
5.0,12.274653358729342,3.0996318422156555,5.4768664647540275,0.009466800541010772,-0.0009764648315712362,-0.1588711405721075,-1.7996996576308242,3.39330039252039,-7.2157,23.2260589699,0.0,-0.2936685503047345,0.026569489916054283,-0.002740542845856087,-0.44588719801335996,0.04001018805940685,-0.0008150853425711452,0.11022409441251389,-0.0602664496932553,-0.060675382880694254,-0.001819870090384746
6.0,12.274542146045208,3.097911594948567,5.632634599507678,0.009456690993740448,-0.002159962508948507,-0.15887080696475128,-1.7996410589058691,3.3867431969484447,-7.2157,23.2260589699,0.0,-0.28883160199987756,0.02654135696941853,-0.006062198292035748,-0.4458903016353311,0.040007599053425796,-0.0009214490819644816,0.11040881266799701,-0.06226931567065972,-0.06069376048534255,-0.00217780082595561
7.0,12.274425231511984,3.095014680051596,5.788287695241616,0.009439696770692462,-0.003338271213437205,-0.15886140785146607,-1.7995735564576125,3.3790059125075183,-7.2157,23.2260589699,0.0,-0.2839912324559224,0.026493912962659922,-0.009369354664987879,-0.44586816875407054,0.04000087156486687,-0.0010431600023673784,0.11056415190999411,-0.0642648835323707,-0.060723951991138135,-0.002533714030904584
8.0,12.274306901238338,3.0909481600867865,5.943816728719695,0.009414593812057797,-0.004510142312860266,-0.15884304307435665,-1.7995008684833207,3.3700946377190375,-7.2157,23.2260589699,0.0,-0.279146477632251,0.026423712510615947,-0.012658507232075211,-0.44582092316426514,0.03999002286828333,-0.0011800242726652393,0.11069003231610478,-0.06625252091541019,-0.06076583904103834,-0.002887644762361998
9.0,12.274191390169497,3.0857205854862526,6.09921276632562,0.009380188963105243,-0.005674151927096439,-0.15881585625718714,-1.799427957845682,3.360016791294172,-7.2157,23.2260589699,0.0,-0.27429620580791925,0.026327397015968576,-0.015925654707081523,-0.4457488134364625,0.03997507502944528,-0.0013318160026455778,0.11078637641995429,-0.06823161155031256,-0.06081928887137964,-0.0032396236813709567
10.0,12.274082876832574,3.079342175741101,6.254467012923915,0.009335327041695568,-0.006828707145690843,-0.1587800410654524,-1.7993610055260174,3.3487812794174854,-7.2157,23.2260589699,0.0,-0.2694391036763846,0.02620171460577626,-0.01916631682625215,-0.44565223076906635,0.039956055584822216,-0.0014982753439778049,0.11085311475909371,-0.07020155836425378,-0.0608841526270975,-0.003589676407442746
11.0,12.273985477407976,3.071824992612016,6.409570867140768,0.009278897911789614,-0.007972053402231593,-0.15873584691432716,-1.7993073776812782,3.336398656145247,-7.2157,23.2260589699,0.0,-0.264573663533231,0.026043540107614473,-0.02237555521084716,-0.44553172531155705,0.03993299819981326,-0.0016791067901453932,0.11089019156413578,-0.07216178675002499,-0.060960263768191185,-0.0039378229581817515
12.0,12.273903239155935,3.0631831041144433,6.564515982429028,0.009209843517119492,-0.00910228297870316,-0.15868358401752206,-1.7992755862368255,3.3228812758133515,-7.2157,23.2260589699,0.0,-0.2596981716989082,0.025849894934203956,-0.02554799744680797,-0.4453880206554058,0.03990594330083451,-0.001873977688893587,0.11089757045296464,-0.0741117479678742,-0.061047436578845295,-0.004284077290479606
13.0,12.273840133232179,3.0534327380679422,6.719294333170052,0.009127164827854535,-0.010217344601631905,-0.1586236276709264,-1.7992752429834389,3.3082434363851383,-7.2157,23.2260589699,0.0,-0.25481069831719605,0.025617966741170752,-0.02867786427926426,-0.4452220261911116,0.03987493867639637,-0.0020825169792283993,0.11087524009228908,-0.07605092264445695,-0.061145464790124913,-0.004628446959512315
14.0,12.273800046931552,3.0425924240483546,6.873898284955698,0.009029928652238605,-0.01131505408055557,-0.1585564216682088,-1.799317007185662,3.2925015127157744,-7.2157,23.2260589699,0.0,-0.2499090886674198,0.025345128719722804,-0.031758999786915244,-0.4450348470387018,0.039840040042375194,-0.00230431416332684,0.11082321978756701,-0.0779788243307577,-0.061254120326555125,-0.004970932911055506
