,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,12.33946440876278,3.0047256739083794,-1.0731978697437081,-0.002086434799388088,0.00019174666171612985,0.03502713049621904,0.40893987916328345,3.4094440652656344,-7.2157,-5.1476416814,0.0,-0.40471839135725496,-0.005825024203471606,0.0005353289476186426,0.09779068244954196,0.03967483443989975,-0.0020019261265288163,0.10771289018607262,0.011454254930805922,0.013660692110949753,8.060712866794946e-05
2.0,12.33946076390196,3.0048794857453127,-1.1076379718902625,-0.0020851804692303146,0.00013365386016938734,0.03502843153427277,0.40894081553834444,3.4093567434967467,-7.2157,-5.1476416814,0.0,-0.40447725775143395,-0.0058215240146579144,0.00037314235775238265,0.09779434364635133,0.03967553490330946,-0.002003924845336222,0.10772762795688226,0.0118954470777434,0.013660345664173951,0.00016104192000402327
3.0,12.339455970641707,3.004975305621958,-1.1420552673989348,-0.0020830418361314396,7.575283570337817e-05,0.03503022984227554,0.4089434442015389,3.4092114115071515,-7.2157,-5.1476416814,0.0,-0.40423610588519354,-0.005815555517638937,0.00021149110594424875,0.09779940225384456,0.039676031992811944,-0.0020066856645739525,0.10774093120921588,0.012336348534184582,0.013660123131346458,0.00024129008709021472
4.0,12.339450247982805,3.005013403168781,-1.1764502217508674,-0.0020800148805438425,1.807580186919514e-05,0.03503252457548949,0.4089486458925157,3.4090082723157367,-7.2157,-5.1476416814,0.0,-0.4039948691469557,-0.0058071073827984715,5.0465082469583326e-05,0.09780585418081382,0.03967632655211546,-0.002010202702949916,0.10775280030253162,0.012776959375830146,0.0136600234723183,0.00032135365270120377
5.0,12.339443812387962,3.0049940815713576,-1.2108232995528776,-0.0020760989581192243,-3.934496466678194e-05,0.03503531511638233,0.4089573037784752,3.4087475606603768,-7.2157,-5.1476416814,0.0,-0.40375347908901915,-0.005796177704168842,-0.00010984563432347529,0.09781369599071063,0.039676419542240486,-0.0020144696261659434,0.10776323639287505,0.013217279754460656,0.013660045602783968,0.0004012346128362686
6.0,12.339436877667737,3.004917677485994,-1.245174964940855,-0.002071296808358836,-9.647723460427946e-05,0.03503860107326936,0.40897030010338165,3.4084295430034706,-7.2157,-5.1476416814,0.0,-0.40351186551747675,-0.005782774024080818,-0.0002693510866879709,0.09782292489852085,0.03967631204155931,-0.002019479655841157,0.10777224145191289,0.013657309908399496,0.013660188394907395,0.0004809349373744499
7.0,12.33942965486755,3.0047845608353287,-1.2795056819806303,-0.002065614550514793,-0.0001532889364758101,0.0350423822775503,0.4089885128347285,3.4080545174289645,-7.2157,-5.1476416814,0.0,-0.40326995659363574,-0.005766913322218575,-0.0004279617461499555,0.09783353876371412,0.03967600524541544,-0.0020252255800389807,0.10777981828307188,0.014097050172719228,0.013660450678108681,0.0005604565709097669
8.0,12.339422352156241,3.004595134484522,-1.3138159150642086,-0.0020590616667406376,-0.00020974826669482144,0.035046658779562125,0.4090128123204639,3.407622813431083,-7.2157,-5.1476416814,0.0,-0.403027678946561,-0.00574862196906807,-0.000585588821049952,0.09784553607932359,0.03967550046532353,-0.0020316997653608143,0.10778597053471993,0.01453650098913764,0.013660831240008303,0.0006398014337605242
9.0,12.339415174716613,3.0043498337990746,-1.3481061292992953,-0.0020516509725379134,-0.00026582379878250335,0.03505143084308023,0.4090440579686619,3.4071347915953902,-7.2157,-5.1476416814,0.0,-0.4027849577963156,-0.005727935643883086,-0.000742144561828276,0.09785891595724236,0.03967479912775229,-0.002038894170563667,0.10779070271033764,0.01497566291555142,0.013661328827524926,0.0007189714231450109
10.0,12.339408324638418,3.0040491260857807,-1.382376790890091,-0.002043398574594029,-0.00032148459137301764,0.03505669893851089,0.40908309496245865,3.4065908431731984,-7.2157,-5.1476416814,0.0,-0.4025417170874177,-0.005704899217428814,-0.0008975425629352446,0.09787367810985294,0.03967390277249412,-0.0020468003616531463,0.10779402017563972,0.015414536635157685,0.013661942148122353,0.000797968414514304
