,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,12.202711277125342,3.1951365089653887,-7.050333451066568,-0.013790105560706473,0.007698915259216869,0.23129704016745445,2.53605307980822,3.4046280882132214,-7.2157,-33.6651149989,0.0,-0.20949157924783268,-0.038931441200029164,0.02173513940112678,0.6529846402828203,0.04031828705180032,0.0010783368983911454,0.11085783270626254,0.07648029620403136,0.08653207958287285,0.000537300205153305
2.0,12.202620253379408,3.2012843341545083,-7.277806744907367,-0.013813586465441903,0.005159213774887169,0.23139725407329148,2.536011481488642,3.4008141650639385,-7.2157,-33.6651149989,0.0,-0.19952983090943022,-0.03899802205208208,0.014565307356478695,0.6532724314367825,0.04034739875977281,0.0009799855923251014,0.11149491371306036,0.07947188240261688,0.08644460031396788,0.0010735974002400103
3.0,12.202481012489125,3.204894677395742,-7.50520273590319,-0.013837546827462185,0.002619483335850472,0.2314644558645939,2.535923518804512,3.3944595331292864,-7.2157,-33.6651149989,0.0,-0.1895648557335443,-0.03906611186021685,0.00739531582369911,0.6534696096944546,0.04036767005752598,0.0008475940626234552,0.1120709343221789,0.08245069772452494,0.08639468294374116,0.001604521832134765
4.0,12.20230288313061,3.2059683030456485,-7.732489003459888,-0.01385800020844051,8.055163455079287e-05,0.23149849117404936,2.535778460256821,3.385566179456568,-7.2157,-33.6651149989,0.0,-0.17959787641091962,-0.039124426901481095,0.00022741640138364296,0.6535752388158974,0.040379083019422,0.0006812838630209719,0.11258570481002762,0.08541456738727222,0.08638216647154397,0.0021302054406571805
5.0,12.202095149446796,3.2045076498141896,-7.959632873570479,-0.013870937024138177,-0.0024558903178475613,0.23149924219268792,2.535569602208149,3.3741373899482454,-7.2157,-33.6651149989,0.0,-0.16962974013405585,-0.03916161729842146,-0.006933679865107774,0.6535884859002814,0.0403816229644379,0.0004812608803000176,0.11303890812027557,0.08836132818551283,0.08640686522311647,0.0026507783159619436
6.0,12.201867045754863,3.200517758830587,-8.186601477910903,-0.013872349042084507,-0.004987288144653701,0.23146667816809313,2.535294301798686,3.360178593134725,-7.2157,-33.6651149989,0.0,-0.1596608343041379,-0.0391663359965947,-0.01408080221977955,0.6535087649283183,0.04037528176201327,0.00024782757118776977,0.1134301224004874,0.09128884063745915,0.08646855561370383,0.0031663629442436544
7.0,12.20162774780119,3.1940071955577514,-8.413361865780615,-0.01385825532301815,-0.007510231260446332,0.23140090557896076,2.5349539907708287,3.343698198105123,-7.2157,-33.6651149989,0.0,-0.14969100254737144,-0.03912731200671229,-0.02120434029541677,0.6533358796027653,0.04036006118219969,-1.8605528450149622e-05,0.11375884491152227,0.09419500301681923,0.08656696309916084,0.0036770685088165986
8.0,12.201386360550046,3.1849889575350354,-8.639881168156595,-0.01382472942384903,-0.010020467490129928,0.2313022171995045,2.534554168555621,3.324708419413521,-7.2157,-33.6651149989,0.0,-0.1397194618784856,-0.03903342739735429,-0.028292285387429856,0.6530701632632926,0.040335976261826514,-0.00031750914651508533,0.11402451716836323,0.0970777671265182,0.08670174942948372,0.0041829853712485425
9.0,12.201151902523398,3.1734813596880778,-8.866126812247277,-0.01376792764691975,-0.012512925311800182,0.23117113914275308,2.534104373042755,3.3032260816112466,-7.2157,-33.6651149989,0.0,-0.12974472192316888,-0.038873797427134024,-0.035330293437487975,0.6527126132919295,0.040303058656266544,-0.0006482255873653045,0.1142265511434429,0.09993515562944794,0.08687250032111324,0.004684179879492906
10.0,12.200933286741943,3.1595088888169145,-9.092066783931182,-0.013684118089799392,-0.014981743770186087,0.2310084748664921,2.533618127555524,3.2792733959980493,-7.2157,-33.6651149989,0.0,-0.11976450718113485,-0.03863785311455247,-0.042301769934579514,0.6522650171195035,0.04026135994450708,-0.001009960122177453,0.11436435633485931,0.10276528071126814,0.0870787136646135,0.005180689668398398
11.0,12.200739298351595,3.1431030188769435,-9.317669934366574,-0.013569710222733601,-0.017420309978145698,0.23081534504554432,2.5331128626845145,3.2528787022512966,-7.2157,-33.6651149989,0.0,-0.10977568337435306,-0.03831542546248259,-0.049187976570255955,0.6517300667094262,0.040210954853712504,-0.0014017735520679073,0.1144373674732565,0.10556636381224996,0.08731978838273063,0.0056725196314437
12.0,12.200578569054567,3.1243029788156966,-9.54290632589232,-0.01342128469817399,-0.019821303984155658,0.23059322216484568,2.532609811799953,3.224077167793195,-7.2157,-33.6651149989,0.0,-0.09977418897749857,-0.03789683048514009,-0.05596815908272755,0.6511114582490259,0.04015194436840672,-0.0018225760235014016,0.1144450726138555,0.10833675613075519,0.08759501405021526,0.006159638750015205
13.0,12.200459548499618,3.103156465030672,-9.767747611140884,-0.01323562307941395,-0.022176750639232704,0.23034395867416818,2.5321338792627803,3.19291143809739,-7.2157,-33.6651149989,0.0,-0.08975497306671798,-0.037372954131214206,-0.06261969530611002,0.6504139737343717,0.04008445868889991,-0.002271122157585105,0.1143870413355308,0.11107495957162143,0.0879035613810739,0.006641977967149198
14.0,12.20039047282116,3.0797202909728187,-9.99216743809069,-0.013009737164042268,-0.024478077953402698,0.2300698075710954,2.5317134805883104,3.1594322316181653,-7.2157,-33.6651149989,0.0,-0.07971194064534659,-0.03673533615991061,-0.06911826202393088,0.6496435412031111,0.04000866000371282,-0.0027460075350909663,0.11426295274835245,0.11377964778983245,0.08824447368109424,0.0071194292857523
15.0,12.200379330551351,3.0540609670330174,-10.216141872639348,-0.012740897573301832,-0.026716181296454977,0.22977343434634356,2.5313803540822515,3.123698873641523,-7.2157,-33.6651149989,0.0,-0.06963790660850577,-0.035976252008912954,-0.07543801882931137,0.6488072705583504,0.03992474504156903,-0.003245666558151186,0.11407262299602122,0.1164496869645945,0.08861665935366823,0.007591846256523354
16.0,12.200433826162092,3.02625520460414,-10.439649829225063,-0.012426661280915696,-0.028881492677356284,0.22945791933555829,2.531169343764462,3.0857797640945046,-7.2157,-33.6651149989,0.0,-0.05952455949036439,-0.03508879169604195,-0.08155180683832391,0.647913462237647,0.0398329473700606,-0.0037683716883214063,0.11381603193138,0.11908415593226798,0.08901888553531329,0.008059045998072858
17.0,12.200560962065097,2.996390301571307,-10.662673460335437,-0.012064266981572236,-0.030964050444037276,0.22912675177567185,2.531118185646142,3.0457527752969273,-7.2157,-33.6651149989,0.0,-0.049362473725620415,-0.03406515477504861,-0.08743135181355874,0.6469716124705005,0.03973888540184412,-0.004299563609589427,0.11348733102722015,0.12169337243819967,0.08953941644130424,0.008523185032714244
18.0,12.200737549799252,2.9645658073792274,-10.885194829081094,-0.011601674715478887,-0.03294972563946435,0.228784493759179,2.5312864597042792,3.003706603954828,-7.2157,-33.6651149989,0.0,-0.03914079657560077,-0.03275848630600401,-0.09303683844082228,0.6459958488438594,0.03967930729495399,-0.004750476396311716,0.11304519980754422,0.12435486413862383,0.09078789744617885,0.008999790223378087
