,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,12.334810933223377,3.011216422363377,-1.654607751467863,-0.0032175247566345352,0.00045469007275015486,0.05401309605671345,0.6292613476717137,3.4093420736708717,-7.2157,-7.9351248015,0.0,-0.3981256513074949,-0.008986252684871406,0.0012699078316678702,0.15085364252660824,0.039696800875699524,-0.0018967605850236172,0.10781941779829668,0.017669521189893136,0.02103548893879742,0.00012434514171147555
2.0,12.334804340783142,3.0115810883771212,-1.7077160740090074,-0.003215852599910033,0.00031653941885017277,0.054015862216626125,0.6292624097525196,3.4091344197098006,-7.2157,-7.9351248015,0.0,-0.39755333133267934,-0.008981587304194466,0.0008840661495807807,0.15086144878765254,0.039698463670024685,-0.0019015345956605728,0.10785445106514226,0.018350486426378612,0.02103424722735743,0.000248425299243433
3.0,12.33479500746826,3.0118078390839136,-1.7607898488116627,-0.003212873546506595,0.000178828751018638,0.05401912170708717,0.6292656216433826,3.408788802212352,-7.2157,-7.9351248015,0.0,-0.39698096312843845,-0.008973273865527352,0.0004994530082471605,0.15087066641013586,0.03969964291396006,-0.0019081223270606823,0.1078860760154427,0.019030924738324274,0.02103347597483646,0.00037218480432758654
4.0,12.334783453722599,3.0118972945481253,-1.8138295271166742,-0.0032085509250232742,4.163321616077636e-05,0.054022874124519414,0.6292722083291419,3.4083056905418303,-7.2157,-7.9351248015,0.0,-0.39640839599370503,-0.008961209556840077,0.0001162780280756278,0.15088128791008676,0.03970034051271938,-0.001916510085150487,0.10791429318210859,0.01971082048031112,0.021033171256952542,0.0004956276119281993
5.0,12.334770194078654,3.0118501545896534,-1.866835559152329,-0.0032028530455841305,-9.497035648460778e-05,0.05402711985578797,0.6292834294902212,3.407685628894331,-7.2157,-7.9351248015,0.0,-0.3958354743046777,-0.008945305480708635,-0.0002652444049963202,0.15089330808330642,0.03970055864639537,-0.001926682992256755,0.1079391046988536,0.020390158306731215,0.021033328925480207,0.0006187575917410296
6.0,12.334755736886477,3.011667200234204,-1.9198083951952576,-0.0031957533510241953,-0.00023090371503306848,0.054031860094389914,0.629300574556324,3.406929237812177,-7.2157,-7.9351248015,0.0,-0.39526203757797296,-0.008925487078236479,-0.000644895866004162,0.15090672405334427,0.039700299775906986,-0.0019386249863196994,0.10796051438500542,0.021068923208731934,0.021033944605856145,0.0007415785272903925
7.0,12.334740584038899,3.0113492948727436,-1.972748486650956,-0.0031872305489873804,-0.00036608745151667775,0.054037096851298795,0.6293249576203578,3.4060372154386243,-7.2157,-7.9351248015,0.0,-0.39468792056588065,-0.00890169449973647,-0.0010224546368708435,0.15092153530461092,0.03969956664795089,-0.0019523188244867096,0.10797852782463122,0.021747100551086022,0.021035013695659313,0.0008640941157420793
8.0,12.33472523069421,3.0108973851239074,-2.0256562871472914,-0.00317726872433709,-0.0005004412743312961,0.054042832960338634,0.6293579122313966,3.40501033850764,-7.2157,-7.9351248015,0.0,-0.39411295338373264,-0.008873882920475272,-0.0013976964689745956,0.15093774370026106,0.039698362298931325,-0.0019677460910968725,0.10799315243963659,0.022424676108774733,0.02103653136397445,0.000986307968443862
9.0,12.334710164997412,3.0103125013942833,-2.0785322536342394,-0.003165857431355283,-0.0006338842855523688,0.05404907207800481,0.6294007860860402,3.4038494630635303,-7.2157,-7.9351248015,0.0,-0.393536961669247,-0.008842022799991132,-0.0017703953595316348,0.1509553534845994,0.039696690057846665,-0.0019848872100496143,0.10800439755651865,0.023101636103071456,0.021038492551644607,0.0011082236121981283
10.0,12.334695867801255,3.009595758132676,-2.1313768474830153,-0.0031529917652831194,-0.0007663352620794396,0.05405581867769337,0.6294549356380094,3.402555524906213,-7.2157,-7.9351248015,0.0,-0.39295976677353694,-0.00880610008371174,-0.0021403243388880347,0.1509743712698845,0.039694553548114735,-0.002003721461532916,0.10801227446647799,0.02377796723691561,0.0210408919724147,0.0012298444912642445
