,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,11.95820866225267,2.9412140107951714,21.223776059467475,0.03774728297500403,-0.02078236214435348,-0.6875964904980859,0.02940149426865201,3.134065010809386,-7.2157,0.0,18.3789175701,-0.1928510000142145,0.10874487435511287,-0.05987120613917331,-1.9808735377257425,0.039598966865840406,-0.0041519921679026295,0.11018778694627412,-0.23134480477189567,0.003459722067611868,-0.0017084904755685637
2.0,11.957894485193233,2.9094056376817514,21.899159320534732,0.037609582125623764,-0.041102236114179846,-0.6863658869610284,0.02963108373300336,3.103463962062282,-7.2157,0.0,18.3789175701,-0.1940583243805305,0.10835102332037361,-0.11841315675487954,-1.9773802850565407,0.03959094877513142,-0.0059205212578744455,0.11334152393045882,-0.23937326794324937,0.0035205050730832453,-0.0036454259133946454
3.0,11.95742270740294,2.857267369650384,22.57248668132631,0.03738640741182326,-0.06123590576878776,-0.684342449405502,0.030256682222751404,3.05263402286718,-7.2157,0.0,18.3789175701,-0.19536665321679614,0.10771231952349761,-0.17642405101466235,-1.9716286660522337,0.039538978988422166,-0.007867179292688459,0.11592787016013537,-0.2469616416648875,0.0036200983677876376,-0.005808584667361658
4.0,11.956836296821225,2.7849393963196367,23.24299535835847,0.03708218862886681,-0.08111116167486075,-0.6815499718066808,0.03147463762420537,2.981803328293551,-7.2157,0.0,18.3789175701,-0.1968639319739145,0.10684108793929759,-0.2336972297966331,-1.9636796846488773,0.03944200768660252,-0.009980909603940009,0.1179330086430351,-0.2540789712836127,0.003758177463920539,-0.008193393570404967
5.0,11.956179148376004,2.692625047167708,23.90995120705949,0.036701304494788825,-0.10066043155083926,-0.6780194170016981,0.03347600977869825,2.8912721542196653,-7.2157,0.0,18.3789175701,-0.19864710705195732,0.10574949774127565,-0.29003846662814803,-1.9536148317818711,0.039299187358015464,-0.012250591961706782,0.1193457828956985,-0.260697057342617,0.003934291828544735,-0.01079351716391054
6.0,11.955495859482435,2.5805872967075656,24.57265520585398,0.036247998301361474,-0.11982111052826788,-0.6737881543171561,0.03644390935845003,2.7814079409401082,-7.2157,0.0,18.3789175701,-0.20082064423254264,0.10444933076460136,-0.34526692210970555,-1.9415340182494865,0.03910988311989138,-0.014665166663881464,0.1201577210082218,-0.26679061258857295,0.004147873130616998,-0.013601025647966905
7.0,11.954831499195212,2.4491451110890523,25.23044917656687,0.03572630249518493,-0.1385357649784428,-0.6688991739187004,0.0405510948538199,2.6526400035728885,-7.2157,0.0,18.3789175701,-0.20349489248383623,0.10295177485705051,-0.39921575672803405,-1.9275534367046914,0.038873679964869644,-0.01721374199971009,0.12036302515163305,-0.27233737751104503,0.004398243678587627,-0.01660657215477357
8.0,11.95423137444793,2.2986697199824846,25.882720739724626,0.035139974103511745,-0.15675221813476475,-0.663400301611657,0.04595787136556577,2.50545406142591,-7.2157,0.0,18.3789175701,-0.2067843414434254,0.10126724754998197,-0.4517324239085203,-1.9118034171040155,0.03859038704442987,-0.019885684487803368,0.11995852993769594,-0.27731819675372593,0.004684624840982704,-0.01979957394616809
9.0,11.953740796553301,2.1295808866106314,26.528907523634953,0.03449244230956998,-0.17442352923302626,-0.6573434341309244,0.05281032302128397,2.3403867093831523,-7.2157,0.0,18.3789175701,-0.2108058227725209,0.09940525378526745,-0.5026786747634964,-1.894426329901671,0.03826003918231839,-0.02267069201299367,0.11894363369240565,-0.28171705930079394,0.00500614527726181,-0.023168392853819955
10.0,11.953404850799798,1.942343236094293,27.168500662254516,0.0337867688557943,-0.19150788021340584,-0.6507838107953514,0.061238899284761464,2.1580199418179675,-7.2157,0.0,18.3789175701,-0.2156767057236746,0.09737427968100938,-0.5519303123837891,-1.875574579940692,0.03788289586907609,-0.025558850580800124,0.11732020704336527,-0.285521105666022,0.005361848844950164,-0.026700511123118456
11.0,11.953268171591997,1.7374626888863545,27.801047628608792,0.03302562134740846,-0.20796838520129446,-0.643779333100887,0.07135736463748626,1.9589758247422733,-7.2157,0.0,18.3789175701,-0.2215131358559188,0.09518172261224293,-0.5993767367498447,-1.8554087222801554,0.03745943802417125,-0.0285406758581266,0.11509248327316995,-0.2887206054323567,0.00575070208857462,-0.03038269971355871
12.0,11.95337472517018,1.5154830329411366,28.42615445801644,0.032211258974109334,-0.22377283811088122,-0.6363899396792783,0.0832621113877596,1.7439113960237438,-7.2157,0.0,18.3789175701,-0.22842836308260717,0.09283385631017002,-0.6449203216801276,-1.8340957199130232,0.03699036282753389,-0.03160714097291537,0.1122669347000398,-0.29130890845015933,0.006171601253591778,-0.03420117698232497
