,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,12.342789729879119,2.9999888996823483,-0.2729111374966094,-0.0005431307856182966,-3.849988047689783e-06,0.009118576189519764,0.0006329117896438063,3.409467153428709,-7.2157,0.0,-0.2364295285,-0.4094782537463608,-0.0015159340776304034,-1.074571398732011e-05,0.025450887247030207,0.039658828356370524,-0.0020788784269782715,0.10763580458138991,0.0029855779859991076,-4.273837152051225e-05,2.0978982261873023e-05
2.0,12.342788173289438,2.9999827977029123,-0.28187683646621076,-0.0005427714607605746,-7.793205240908092e-06,0.009118817914694936,0.0006332020317829986,3.409461230345757,-7.2157,0.0,-0.2364295285,-0.40947843264284467,-0.0015149313559205742,-2.17516428848939e-05,0.025451565136722202,0.039658827054542274,-0.002079213924617185,0.10763639569678982,0.0031003538855925794,-4.274152703210365e-05,4.1913602068849396e-05
3.0,12.342786600201517,2.999972768389287,-0.2908365172471545,-0.0005421746111048444,-1.1726449588188024e-05,0.00911922034041034,0.0006339884747762204,3.409451368763304,-7.2157,0.0,-0.2364295285,-0.4094786003740172,-0.001513265679587861,-3.272973935290122e-05,0.025452691592513402,0.03965881780337422,-0.002079587568190183,0.10763688368649735,0.00321506261964664,-4.274676623314517e-05,6.280428485924802e-05
4.0,12.342785018606486,2.9999588263495887,-0.29979033146188094,-0.0005413429370355103,-1.5647539647692487e-05,0.009119783138673471,0.0006355163048636658,3.4094375796466387,-7.2157,0.0,-0.2364295285,-0.4094787532970501,-0.0015109445844483202,-4.367391476481103e-05,0.025454265682638616,0.039658800626199725,-0.002079999060834302,0.10763726851290392,0.0033297060429603267,-4.2754066150365084e-05,8.365145312135241e-05
5.0,12.342783436411327,2.99994098844056,-0.30873843047180494,-0.0005402800426567171,-1.955432212561551e-05,0.009120505988517666,0.0006380275373659937,3.4094198760902366,-7.2157,0.0,-0.2364295285,-0.40947888764967644,-0.0015079781287109372,-5.45781590269332e-05,0.025456286495113934,0.03965877555096676,-0.0020804480854131127,0.10763755020170482,0.00344428600837021,-4.2763396184098295e-05,0.00010445552726423058
6.0,12.342781861434247,2.9999192737275466,-0.31768096543138374,-0.0005389904214404496,-2.3444679363688584e-05,0.009121388575881469,0.0006417601205461288,3.409398273286411,-7.2157,0.0,-0.2364295285,-0.4094789995588646,-0.0015043788529262591,-6.543656147749658e-05,0.025458753137406778,0.03965874261017821,-0.0020809343054353155,0.10763772884228882,0.0035588043674849544,-4.277471822964031e-05,0.0001252169257629903
7.0,12.342780301400154,2.999893703436502,-0.32661808734117065,-0.0005374794385668657,-2.7316536689173955e-05,0.009122430593465082,0.0006469470554694977,3.409372788486678,-7.2157,0.0,-0.2364295285,-0.40947908505017594,-0.001500161730702447,-7.624333140202539e-05,0.025461664736041837,0.03965870184081568,-0.0020814573660428368,0.10763780458789649,0.0036732629714020582,-4.2787986826543775e-05,0.0001459360653064852
8.0,12.342778763936272,2.9998643008982175,-0.33554994709966063,-0.0005357533100259211,-3.116786960125014e-05,0.00912363174056497,0.0006538155351345724,3.40934344095598,-7.2157,0.0,-0.2364295285,-0.4094791400577624,-0.0014953441103814212,-8.69928180921749e-05,0.025465020436145777,0.039658653284247176,-0.0020820168950642925,0.10763777765554697,0.0037876636714041,-4.2803149335271854e-05,0.00016661336094684633
9.0,12.342777256567885,2.999831091484986,-0.3444766955537392,-0.0005338190785613823,-3.499671076827562e-05,0.009124991722887867,0.0006625861060705772,3.40931025191995,-7.2157,0.0,-0.2364295285,-0.4094791604349637,-0.0014899456479013937,-9.767953037680779e-05,0.02546881940093432,0.03965859698611898,-0.002082612504130013,0.10763764832573369,0.0039020083196319322,-4.28201461405212e-05,0.0001872492262501665
10.0,12.342775786714254,2.999794102539955,-0.35339848354755304,-0.0005316845865500475,-3.8801156811111354e-05,0.009126510252345559,0.00067347185551234,3.4092732445054064,-7.2157,0.0,-0.2364295285,-0.40947914196545154,-0.0014839882311047917,-0.00010829815555603043,0.025473060811145344,0.0396585329962322,-0.002083243789844501,0.10763741694189125,0.004016298769732337,-4.2838910880427914e-05,0.00020784407344768446
11.0,12.34277436168471,2.9997533632994315,-0.36231546196962594,-0.0005293584459203634,-4.2579374848451365e-05,0.009128187046832012,0.0006866776271638391,3.4092324436743047,-7.2157,0.0,-0.2364295285,-0.40947908037487313,-0.0014774958957823297,-0.00011884357767105228,0.025477743864422413,0.03965846136840435,-0.0020839103350119084,0.10763708390963522,0.0041305368774777924,-4.2859370700773244e-05,0.00022839831358677383
12.0,12.342772988674923,2.9997089048084473,-0.37122778179805294,-0.000526850005225588,-4.632960878096646e-05,0.009130021829984467,0.0007023992684524218,3.4091878761513885,-7.2157,0.0,-0.2364295285,-0.4094789713429412,-0.001470494733774572,-0.00012931089504512075,0.025482867774653258,0.03965838216031674,-0.0020846117099099434,0.10763664969577874,0.004244724501356119,-4.288144653321376e-05,0.0002489123566810466
13.0,12.342771674763409,2.999660759829899,-0.38013559414361264,-0.0005241693139971757,-5.005018529200748e-05,0.009132014330930291,0.0007208229120553557,3.409139570345813,-7.2157,0.0,-0.2364295285,-0.40947881051591395,-0.0014630127934817235,-0.00013969543703340917,0.025488431771268173,0.03965829543334797,-0.002085347473607495,0.10763611482712976,0.00435886350312792,-4.2905053396471e-05,0.000269386611858875
14.0,12.342770426908215,2.999608962747616,-0.38903905029064684,-0.0005213270845141022,-5.373951954362128e-05,0.009134164284021438,0.0007421242943497764,3.4090875562670213,-7.2157,0.0,-0.2364295285,-0.4094785935194052,-0.0014550799731604194,-0.00014999277992254603,0.0254944350985034,0.0396582012523944,-0.0020861171753209853,0.10763547988907354,0.0044729557483498324,-4.293010071933101e-05,0.00028982148750964106
15.0,12.342769251943876,2.999553549463721,-0.39793830173556627,-0.0005183346511333737,-5.739612054773771e-05,0.00913647142855846,0.0007664681132967262,3.409031865435193,-7.2157,0.0,-0.2364295285,-0.4094783159714721,-0.0014467279074128739,-0.0001601987619235576,0.02550087701463498,0.03965809968567814,-0.0020869203558045585,0.10763474552394692,0.004587003106861807,-4.295649268422385e-05,0.0003102173914270121
16.0,12.34276815657859,2.9994945572906735,-0.40683350022285075,-0.000515203927335936,-6.101859619352786e-05,0.009138935508506028,0.0007940074281203558,3.4089725307865857,-7.2157,0.0,-0.2364295285,-0.4094779734959122,-0.0014379898472988049,-0.00017030949720518233,0.025507756791188503,0.03965799080454341,-0.0020877565487686933,0.10763391242920976,0.004701007453236748,-4.2984128590076704e-05,0.00033057473094857926
17.0,12.342767147391658,2.9994320248384105,-0.4157247977784232,-0.0005119473606505888,-6.460565791317459e-05,0.009141556272202022,0.0008248831029850634,3.4089095865741177,-7.2157,0.0,-0.2364295285,-0.40947756173570715,-0.001428900534523966,-0.00018032138891797895,0.025515073712130406,0.03965787468324188,-0.0020886252823221693,0.10763298135542164,0.004814970667191016,-4.30129032330642e-05,0.0003508939130911807
18.0,12.342766230831193,2.999365991897002,-0.4246123467402871,-0.0005085778856262793,-6.815612496957684e-05,0.00914433347206218,0.0008592232967069785,3.4088430682635598,-7.2157,0.0,-0.2364295285,-0.40947707636655784,-0.001419496070180813,-0.00019023114116322397,0.02552282707304647,0.03965775139870808,-0.00208952608043185,0.10763195310403095,0.004928894633954474,-4.304270730381349e-05,0.0003711753446812788
19.0,12.34276541321209,2.999296499315273,-0.4334962997863293,-0.0005051088750302754,-7.166892835085786e-05,0.009147266864282385,0.0008971430003623665,3.408773012425708,-7.2157,0.0,-0.2364295285,-0.4094765131104352,-0.0014098137785367292,-0.00020003576986435818,0.025531016180313216,0.03965762103032534,-0.0020904584643949634,0.10763082852498562,0.005042781244598907,-4.30734277995616e-05,0.00039141943247975866
20.0,12.342764700714296,2.9992235888758465,-0.4423768099592005,-0.0005015540894561764,-7.5143114257945e-05,0.009150356208540562,0.0009387436244749238,3.408699456624937,-7.2157,0.0,-0.2364295285,-0.4094758677490904,-0.0013998920663832585,-0.0002097326125026425,0.025539640350267675,0.039657483659683544,-0.00209142195431828,0.107629608514174,0.0051566323963238205,-4.310494844970845e-05,0.00041162658330056974
21.0,12.342764099381354,2.9991473031670792,-0.45125403068819847,-0.0004979276255314766,-7.857784717292997e-05,0.009153601267700186,0.0009841126372772087,3.4086224393045343,-7.2157,0.0,-0.2364295285,-0.4094751361374551,-0.0013897702784758839,-0.00021931933668270617,0.025548698908381226,0.03965733937032937,-0.002092416070598839,0.10762829401070631,0.005270449992698824,-4.3137150153160085e-05,0.00043179720412264157
22.0,12.342763615119244,2.9990676854523706,-0.46012811580809154,-0.0004942438629194462,-8.197241249741491e-05,0.009157001807517301,0.001033323255349321,3.4085419996692385,-7.2157,0.0,-0.2364295285,-0.409474314216868,-0.0013794885496079743,-0.00022879394749784825,0.025558191188442637,0.03965718824751,-0.002093440335400404,0.10762688599404667,0.005384235943861926,-4.316991142581474e-05,0.0004519317021945569
23.0,12.342763253695539,2.9989847795373388,-0.4689992195748309,-0.0004905174103144064,-8.532621875156744e-05,0.009160557596352899,0.0010864341877411363,3.4084581775654,-7.2157,0.0,-0.2364295285,-0.4094733980280614,-0.0013690876538745716,-0.00023815479366918815,0.025568116531755513,0.03965703037791134,-0.0020944942741205827,0.10762538548100664,0.005497992166673318,-4.3203108856507805e-05,0.00047203048513150053
24.0,12.342763020738838,2.998898629635362,-0.4778674966781139,-0.00048676305063303805,-8.863879932616842e-05,0.00916426840489241,0.001143489434483643,3.4083710133592113,-7.2157,0.0,-0.2364295285,-0.4094723837238492,-0.0013586088516916507,-0.0002474005724371198,0.025578474286355145,0.03965686584939164,-0.0020955774168425895,0.10762379352261184,0.005611720584824327,-4.323661756970203e-05,0.0004920939610040408
25.0,12.342762921738526,2.998809280231992,-0.4867331022507728,-0.00048299568560717217,-9.190981378151807e-05,0.009168134005873973,0.0012045181401909837,3.4082805478134355,-7.2157,0.0,-0.2364295285,-0.4094712675814436,-0.0013480937351443014,-0.0002565303331879369,0.025589263806249207,0.0396566947507116,-0.0020966892997668074,0.1076221112008535,0.005725423128901466,-4.327031169318619e-05,0.0005121225384183488
26.0,12.34276296204483,2.9987167759487425,-0.49559619187497517,-0.0004792302799855385,-9.513904868867488e-05,0.009172154173827022,0.0012695345032484372,3.4081868219630933,-7.2157,0.0,-0.2364295285,-0.4094700460143508,-0.0013375840722429843,-0.00026554347980299044,0.025600484450686745,0.0396565171712619,-0.0020978294666162828,0.10762033962533687,0.005839101736405611,-4.330406482902828e-05,0.0005321166265875143
27.0,12.342763146869183,2.9986211614067764,-0.5044569215852354,-0.0004754818055532093,-9.832641801011389e-05,0.009176328684822599,0.0013385377408735525,3.408089876990549,-7.2157,0.0,-0.2364295285,-0.4094687155837726,-0.0013271216506705015,-0.00027443977172223746,0.025612135583459324,0.03965633320078927,-0.002098997470011299,0.10761847992983976,0.005952758351726581,-4.333775052601912e-05,0.0005520766353936581
28.0,12.342763481284896,2.9985224810909865,-0.5133154478682489,-0.00047176518517794906,-0.00010147196301853311,0.00918065731623671,0.0014115121101287557,3.407989754100456,-7.2157,0.0,-0.2364295285,-0.4094672730094695,-0.0013167481216036767,-0.0002832193237186263,0.025624216572238023,0.039656142929122,-0.002100192872807556,0.10761653326879328,0.006066394926073518,-4.337124275183911e-05,0.0005720029754405938
29.0,12.342763970228134,2.9984207792149937,-0.5221719276595731,-0.0004680952370923742,-0.000104575851754156,0.009185139846527851,0.0014884269847547631,3.4078864943950107,-7.2157,0.0,-0.2364295285,-0.40946571518001695,-0.0013065048441928712,-0.0002918826043842825,0.025636726787949416,0.03965594644589607,-0.0021014152493932375,0.10761450081369889,0.006180013417361671,-4.3404416363182924e-05,0.0005918960580968509
30.0,12.342764618499183,2.9983160995875604,-0.5310265183371893,-0.00046448661961974273,-0.00010763837802252365,0.009189776055029722,0.001569236987485837,3.407780138749968,-7.2157,0.0,-0.2364295285,-0.4094640391624078,-0.0012964327312794406,-0.00030043043333405405,0.025649665604193416,0.039655743840282795,-0.0021026641869398843,0.10761238374949453,0.006293615790056284,-4.343714757208739e-05,0.0006117562955289114
