,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,12.159518476725966,2.969604084001981,14.713597040532646,0.027734218697627093,-0.0105821092033182,-0.4844509803727239,-0.007838691883336987,3.2726266075100146,-7.2157,0.0,12.741424504,-0.3030225235080337,0.07857579524732243,-0.029980929158674265,-1.372532662850483,0.03962720870197564,-0.0031274296509920183,0.10888965236682041,-0.16067018863290627,0.0023520823697071734,-0.0011596566765897445
2.0,12.15936094234907,2.953084739341024,15.189671851180483,0.027672793766261878,-0.02119058587482804,-0.4839951689069068,-0.007761053339413034,3.2566699138737247,-7.2157,0.0,12.741424504,-0.30358517453270073,0.07840278364691329,-0.06003733969647209,-1.3712590363833512,0.03962331052618447,-0.004039678934024626,0.11050577246661648,-0.16654138571434657,0.002374079370713504,-0.0024031514328171147
3.0,12.159126131457201,2.925978502877559,15.664821167247759,0.027572138313652985,-0.03173494229974122,-0.483238830095236,-0.007549956443115141,3.2301360882241905,-7.2157,0.0,12.741424504,-0.3041575853466316,0.07811911437022902,-0.08991343213371725,-1.3691426108091342,0.039597233810223426,-0.005049548684896047,0.1118348047115648,-0.17225032113751576,0.002410168987348364,-0.0037298261697632507
4.0,12.158836188497006,2.8883458520126033,16.13875392183502,0.02743371332987123,-0.04219202248706519,-0.48218791637908437,-0.007138523160095147,3.1931023515621897,-7.2157,0.0,12.741424504,-0.3047564995495864,0.07772877350779489,-0.11954393925090538,-1.3661976739989985,0.03954872870271278,-0.006153582822424446,0.11287295012422424,-0.17778496242268324,0.002460254783317307,-0.0051386403552796805
5.0,12.158513406635958,2.8402681930359575,16.611186487739005,0.02725891179244064,-0.05253966198049413,-0.48085013963322354,-0.006460597890568802,3.1456691353738147,-7.2157,0.0,12.741424504,-0.3054009423378572,0.07723555338081449,-0.14886617258982937,-1.3624434794243379,0.039477601429468184,-0.0073482278834446635,0.11361715841067101,-0.18313393536492392,0.002524211641424003,-0.006628136042035014
6.0,12.158180165908192,2.781847047849908,17.08184431118256,0.027049044376624472,-0.06275673194251441,-0.4792348503949643,-0.005451407227821837,3.0879590459807797,-7.2157,0.0,12.741424504,-0.30611199813087175,0.07664301450208906,-0.17782014955509803,-1.3579039272999032,0.03938371570871913,-0.008629855957776319,0.11406512442548465,-0.1882865718880748,0.0026018870942666828,-0.008196463505798113
7.0,12.157858870934472,2.713203227120166,17.55046342272286,0.026805327470218653,-0.07282316834196834,-0.4773529145172924,-0.0040481862227413,3.0201157843187594,-7.2157,0.0,12.741424504,-0.30691255719859356,0.07595445391759638,-0.20634868162341008,-1.3526072378118297,0.03926699383472149,-0.009994785723772767,0.11421528084619119,-0.1932329519224064,0.0026931026461009407,-0.009841408005430735
8.0,12.157571888578893,2.634476000147394,18.016791825353135,0.026528873622391917,-0.08271998737227494,-0.47521658932024796,-0.0021907634166718863,2.94230303633519,-7.2157,0.0,12.741424504,-0.30782703618779594,0.07517288029774753,-0.23439742664832194,-1.3465856218758652,0.03912741744237773,-0.011439301512798754,0.1140667874922482,-0.19796393939672854,0.0027976550687212574,-0.011560417218422048
9.0,12.15734148587682,2.5458222702449556,18.480590761582803,0.026220684489096684,-0.09242928843367097,-0.4728394009765458,0.00017790205084111622,2.8547033481219812,-7.2157,0.0,12.741424504,-0.3088810778770257,0.07430099596188419,-0.26191490880132273,-1.3398749539580919,0.038965027968921706,-0.012959670383447038,0.11361951774019677,-0.2024712124869783,0.002915317657643051,-0.013350628968354858
10.0,12.157189768536742,2.447415762806348,18.941635862679583,0.025881646271801128,-0.10193424614131759,-0.4702360245153499,0.003111236875085434,2.7575169986064756,-7.2157,0.0,12.741424504,-0.3101012358001274,0.07334118583647527,-0.2888525100312765,-1.3325144505417732,0.0387799268309201,-0.014552157231023512,0.1128740424837672,-0.20674728830049513,0.0030458414383976837,-0.015208898927174537
