V,alpha,beta,p,q,r,phi,theta,elevator,aileron,rudder,eta,type
12.3759534045,-6.4167217198,0.0,0.0,0.0,0.0,0.0,-6.6080498148,21.2002137927,0.0,0.0,0.1836,elevator
12.3659785413,-6.427839297999999,0.0,0.0,0.0,0.0,0.0,-6.6095014177,21.2392343631,0.0,0.0,0.1836,elevator
12.3560037131,-6.438968095800001,0.0,0.0,0.0,0.0,0.0,-6.610936199,21.2782816774,0.0,0.0,0.1836,elevator
12.34602892,-6.4501081567,0.0,0.0,0.0,0.0,0.0,-6.6123541928,21.3173558718,0.0,0.0,0.1836,elevator
12.3360541623,-6.461259524400001,0.0,0.0,0.0,0.0,0.0,-6.613755433400001,21.3564570827,0.0,0.0,0.1836,elevator
12.3260794402,-6.4724222425,0.0,0.0,0.0,0.0,0.0,-6.6151399546,21.3955854467,0.0,0.0,0.1836,elevator
12.316104754000001,-6.4835963548,0.0,0.0,0.0,0.0,0.0,-6.6165077903,21.4347411001,0.0,0.0,0.1836,elevator
12.3061301037,-6.494781905,0.0,0.0,0.0,0.0,0.0,-6.6178589742,21.4739241797,0.0,0.0,0.1836,elevator
12.2961554897,-6.505978937,0.0,0.0,0.0,0.0,0.0,-6.6191935398,21.513134822199998,0.0,0.0,0.1836,elevator
12.2861809121,-6.5171874947,0.0,0.0,0.0,0.0,0.0,-6.6205115208,21.552373164400002,0.0,0.0,0.1836,elevator
12.276206371199999,-6.5284076221000005,0.0,0.0,0.0,0.0,0.0,-6.6218129502,21.5916393432,0.0,0.0,0.1836,elevator
12.2662318671,-6.5396393633,0.0,0.0,0.0,0.0,0.0,-6.6230978615,21.630933495700003,0.0,0.0,0.1836,elevator
12.256257400199999,-6.5508827624,0.0,0.0,0.0,0.0,0.0,-6.6243662876,21.670255759,0.0,0.0,0.1836,elevator
12.2462829706,-6.5621378635,0.0,0.0,0.0,0.0,0.0,-6.6256182615,21.7096062704,0.0,0.0,0.1836,elevator
12.2363085786,-6.573404711,0.0,0.0,0.0,0.0,0.0,-6.626853816000001,21.748985167199997,0.0,0.0,0.1836,elevator
12.2263342243,-6.5846833492,0.0,0.0,0.0,0.0,0.0,-6.6280729839,21.7883925869,0.0,0.0,0.1836,elevator
12.216359908,-6.5959738224,0.0,0.0,0.0,0.0,0.0,-6.6292757978,21.8278286671,0.0,0.0,0.1836,elevator
12.2063856298,-6.6072761752,0.0,0.0,0.0,0.0,0.0,-6.63046229,21.8672935454,0.0,0.0,0.1836,elevator
12.1964113901,-6.618590452,0.0,0.0,0.0,0.0,0.0,-6.631632493,21.9067873598,0.0,0.0,0.1836,elevator
12.186437189100001,-6.6299166976,0.0,0.0,0.0,0.0,0.0,-6.632786439,21.946310248099998,0.0,0.0,0.1836,elevator
12.1764630269,-6.6412549565,0.0,0.0,0.0,0.0,0.0,-6.63392416,21.9858623485,0.0,0.0,0.1836,elevator
12.166488903800001,-6.6526052735,0.0,0.0,0.0,0.0,0.0,-6.635045688200001,22.0254437991,0.0,0.0,0.1836,elevator
12.15651482,-6.6639676934,0.0,0.0,0.0,0.0,0.0,-6.6361510553,22.0650547383,0.0,0.0,0.1836,elevator
12.1465407757,-6.6753422613,0.0,0.0,0.0,0.0,0.0,-6.6372402931,22.1046953046,0.0,0.0,0.1836,elevator
12.136566771199998,-6.686729022000001,0.0,0.0,0.0,0.0,0.0,-6.6383134333000005,22.1443656365,0.0,0.0,0.1836,elevator
12.126592806700002,-6.6981280206,0.0,0.0,0.0,0.0,0.0,-6.6393705073,22.1840658728,0.0,0.0,0.1836,elevator
12.116618882400001,-6.7095393022000005,0.0,0.0,0.0,0.0,0.0,-6.640411546699999,22.2237961524,0.0,0.0,0.1836,elevator
12.106644998499998,-6.7209629121,0.0,0.0,0.0,0.0,0.0,-6.6414365826,22.263556614299997,0.0,0.0,0.1836,elevator
12.0966711552,-6.732398895499999,0.0,0.0,0.0,0.0,0.0,-6.6424456463,22.303347397600003,0.0,0.0,0.1836,elevator
12.0866973529,-6.7438472977999995,0.0,0.0,0.0,0.0,0.0,-6.6434387689,22.3431686418,0.0,0.0,0.1836,elevator
12.0767235917,-6.755308164500001,0.0,0.0,0.0,0.0,0.0,-6.6444159813,22.3830204861,0.0,0.0,0.1836,elevator
12.0667498718,-6.766781541,0.0,0.0,0.0,0.0,0.0,-6.645377314299999,22.4229030704,0.0,0.0,0.1836,elevator
12.0567761934,-6.778267473,0.0,0.0,0.0,0.0,0.0,-6.6463227987,22.4628165343,0.0,0.0,0.1836,elevator
12.046802556900001,-6.7897660062,0.0,0.0,0.0,0.0,0.0,-6.6472524651,22.5027610178,0.0,0.0,0.1836,elevator
12.0368289624,-6.8012771864,0.0,0.0,0.0,0.0,0.0,-6.648166344,22.5427366609,0.0,0.0,0.1836,elevator
12.0268554102,-6.8128010593,0.0,0.0,0.0,0.0,0.0,-6.6490644659,22.582743604,0.0,0.0,0.1836,elevator
12.0168819004,-6.824337671,0.0,0.0,0.0,0.0,0.0,-6.649946861,22.622781987399996,0.0,0.0,0.1836,elevator
12.0069084334,-6.8358870674,0.0,0.0,0.0,0.0,0.0,-6.6508135595,22.662851951799997,0.0,0.0,0.1836,elevator
11.996935009300001,-6.8474492947000005,0.0,0.0,0.0,0.0,0.0,-6.6516645914999994,22.7029536377,0.0,0.0,0.1836,elevator
11.9869616285,-6.859024399,0.0,0.0,0.0,0.0,0.0,-6.652499987000001,22.743087186300002,0.0,0.0,0.1836,elevator
11.976988291,-6.870612426699999,0.0,0.0,0.0,0.0,0.0,-6.6533197759,22.7832527386,0.0,0.0,0.1836,elevator
11.9670149972,-6.882213424,0.0,0.0,0.0,0.0,0.0,-6.654123987799999,22.8234504359,0.0,0.0,0.1836,elevator
11.9570417473,-6.8938274375,0.0,0.0,0.0,0.0,0.0,-6.6549126525,22.8636804196,0.0,0.0,0.1836,elevator
11.9470685415,-6.9054545136000005,0.0,0.0,0.0,0.0,0.0,-6.6556857996000005,22.9039428313,0.0,0.0,0.1836,elevator
11.9370953801,-6.9170946991,0.0,0.0,0.0,0.0,0.0,-6.6564434584,22.9442378129,0.0,0.0,0.1836,elevator
11.9271222633,-6.9287480404999995,0.0,0.0,0.0,0.0,0.0,-6.6571856584,22.9845655064,0.0,0.0,0.1836,elevator
11.917149191300002,-6.9404145848,0.0,0.0,0.0,0.0,0.0,-6.6579124287,23.024926054,0.0,0.0,0.1836,elevator
11.907176164500001,-6.9520943788,0.0,0.0,0.0,0.0,0.0,-6.6586237985,23.065319598000002,0.0,0.0,0.1836,elevator
11.8972031829,-6.963787469500001,0.0,0.0,0.0,0.0,0.0,-6.659319796799999,23.105746281,0.0,0.0,0.1836,elevator
11.8872302469,-6.9754939038999995,0.0,0.0,0.0,0.0,0.0,-6.660000452699999,23.1462062458,0.0,0.0,0.1836,elevator
11.877257356700001,-6.9872137294000005,0.0,0.0,0.0,0.0,0.0,-6.6606657949,23.1866996354,0.0,0.0,0.1836,elevator
11.8672845125,-6.998946993,0.0,0.0,0.0,0.0,0.0,-6.6613158521,23.2272265929,0.0,0.0,0.1836,elevator
11.8573117146,-7.0106937422,0.0,0.0,0.0,0.0,0.0,-6.661950653099999,23.2677872618,0.0,0.0,0.1836,elevator
11.847338963299999,-7.022454024500001,0.0,0.0,0.0,0.0,0.0,-6.6625702262,23.308381785500004,0.0,0.0,0.1836,elevator
11.8373662587,-7.0342278874,0.0,0.0,0.0,0.0,0.0,-6.6631746001,23.3490103079,0.0,0.0,0.1836,elevator
11.827393601099999,-7.0460153784,0.0,0.0,0.0,0.0,0.0,-6.663763802999999,23.389672972899998,0.0,0.0,0.1836,elevator
11.817420990799999,-7.0578165455,0.0,0.0,0.0,0.0,0.0,-6.6643378632,23.4303699249,0.0,0.0,0.1836,elevator
11.807448427999999,-7.0696314363,0.0,0.0,0.0,0.0,0.0,-6.6648968087,23.4711013081,0.0,0.0,0.1836,elevator
11.797475913,-7.0814600989,0.0,0.0,0.0,0.0,0.0,-6.6654406677999996,23.5118672672,0.0,0.0,0.1836,elevator
11.787503445899999,-7.0933025813,0.0,0.0,0.0,0.0,0.0,-6.6659694683,23.5526679471,0.0,0.0,0.1836,elevator
11.7775310271,-7.1051589315,0.0,0.0,0.0,0.0,0.0,-6.6664832381,23.5935034929,0.0,0.0,0.1836,elevator
11.7675586569,-7.117029197999999,0.0,0.0,0.0,0.0,0.0,-6.6669820049,23.6343740498,0.0,0.0,0.1836,elevator
11.7575863353,-7.1289134289,0.0,0.0,0.0,0.0,0.0,-6.6674657965,23.675279763400003,0.0,0.0,0.1836,elevator
11.7476140628,-7.1408116728,0.0,0.0,0.0,0.0,0.0,-6.6679346403999995,23.7162207795,0.0,0.0,0.1836,elevator
11.7376418395,-7.152723978099999,0.0,0.0,0.0,0.0,0.0,-6.668388564,23.757197244,0.0,0.0,0.1836,elevator
11.727669665799999,-7.1646503935000005,0.0,0.0,0.0,0.0,0.0,-6.6688275949,23.7982093032,0.0,0.0,0.1836,elevator
11.717697541700002,-7.176590967799999,0.0,0.0,0.0,0.0,0.0,-6.6692517602,23.8392571035,0.0,0.0,0.1836,elevator
11.7077254678,-7.1885457497,0.0,0.0,0.0,0.0,0.0,-6.669661087200001,23.8803407916,0.0,0.0,0.1836,elevator
11.697753444000002,-7.2005147884000005,0.0,0.0,0.0,0.0,0.0,-6.670055603,23.921460514499998,0.0,0.0,0.1836,elevator
11.6877814708,-7.2124981326999995,0.0,0.0,0.0,0.0,0.0,-6.6704353347000005,23.962616419299998,0.0,0.0,0.1836,elevator
11.677809548399999,-7.224495832000001,0.0,0.0,0.0,0.0,0.0,-6.6708003091,24.0038086534,0.0,0.0,0.1836,elevator
11.6678376771,-7.2365079353,0.0,0.0,0.0,0.0,0.0,-6.6711505530999995,24.045037364699997,0.0,0.0,0.1836,elevator
11.657865857,-7.2485344923,0.0,0.0,0.0,0.0,0.0,-6.6714860934,24.086302700799997,0.0,0.0,0.1836,elevator
11.6478940885,-7.260575552200001,0.0,0.0,0.0,0.0,0.0,-6.671806956799999,24.1276048102,0.0,0.0,0.1836,elevator
11.6379223718,-7.2726311648,0.0,0.0,0.0,0.0,0.0,-6.6721131698,24.168943841100003,0.0,0.0,0.1836,elevator
11.6279507072,-7.2847013797,0.0,0.0,0.0,0.0,0.0,-6.6724047589,24.2103199423,0.0,0.0,0.1836,elevator
11.6179790949,-7.2967862467,0.0,0.0,0.0,0.0,0.0,-6.6726817504,24.2517332627,0.0,0.0,0.1836,elevator
11.6080075353,-7.3088858159,0.0,0.0,0.0,0.0,0.0,-6.6729441708,24.2931839516,0.0,0.0,0.1836,elevator
11.5980360285,-7.3210001371,0.0,0.0,0.0,0.0,0.0,-6.6731920462,24.3346721584,0.0,0.0,0.1836,elevator
11.5880645748,-7.3331292606,0.0,0.0,0.0,0.0,0.0,-6.6734254026999995,24.3761980329,0.0,0.0,0.1836,elevator
11.578093174600001,-7.3452732367,0.0,0.0,0.0,0.0,0.0,-6.6736442664,24.417761725,0.0,0.0,0.1836,elevator
11.568121827999999,-7.357432115700001,0.0,0.0,0.0,0.0,0.0,-6.6738486633,24.4593633852,0.0,0.0,0.1836,elevator
11.5581505354,-7.369605947999999,0.0,0.0,0.0,0.0,0.0,-6.674038619299999,24.5010031639,0.0,0.0,0.1836,elevator
11.548179297,-7.3817947844,0.0,0.0,0.0,0.0,0.0,-6.6742141601,24.542681211999998,0.0,0.0,0.1836,elevator
11.538208113,-7.3939986756,0.0,0.0,0.0,0.0,0.0,-6.6743753114999995,24.5843976806,0.0,0.0,0.1836,elevator
11.528236983800001,-7.4062176723,0.0,0.0,0.0,0.0,0.0,-6.6745220991,24.626152721100002,0.0,0.0,0.1836,elevator
11.5182659096,-7.418451825599999,0.0,0.0,0.0,0.0,0.0,-6.6746545485,24.667946485199998,0.0,0.0,0.1836,elevator
11.508294890699998,-7.4307011864999994,0.0,0.0,0.0,0.0,0.0,-6.674772685,24.709779125,0.0,0.0,0.1836,elevator
11.4983239274,-7.4429658062,0.0,0.0,0.0,0.0,0.0,-6.6748765341,24.7516507925,0.0,0.0,0.1836,elevator
11.4883530199,-7.455245736,0.0,0.0,0.0,0.0,0.0,-6.6749661211,24.793561640500002,0.0,0.0,0.1836,elevator
11.4783821685,-7.4675410275,0.0,0.0,0.0,0.0,0.0,-6.6750414711,24.835511821799997,0.0,0.0,0.1836,elevator
11.468411373599999,-7.479851732,0.0,0.0,0.0,0.0,0.0,-6.6751026094000006,24.8775014895,0.0,0.0,0.1836,elevator
11.4584406353,-7.4921779013,0.0,0.0,0.0,0.0,0.0,-6.6751495610000005,24.919530796999997,0.0,0.0,0.1836,elevator
11.448469953900002,-7.5045195872,0.0,0.0,0.0,0.0,0.0,-6.6751823508,24.961599898200003,0.0,0.0,0.1836,elevator
12.3428537698,2.9999998676999997,0.0,0.0,0.0,0.0,0.0,3.4095155793000003,-7.2157,0.0,0.0,0.1836,aileron
12.3428534397,3.0000005919,-0.011297416999999999,-2.27e-05,2.96e-08,0.00038090410000000003,0.0044539543,3.4095157813,-7.2157,-0.05599278,0.0,0.1836,aileron
12.3428517322,3.0000029199,-0.0259840504,-5.22e-05,1.57e-07,0.0008760791,0.0102440836,3.4095157987,-7.2157,-0.1287833431,0.0,0.1836,aileron
12.342847427899999,3.0000084922,-0.04507663730000001,-9.05e-05,4.71e-07,0.0015198056,0.0177712126,3.4095156267,-7.2157,-0.223410868,0.0,0.1836,aileron
12.342838457200001,3.0000204344,-0.06989689730000001,-0.0001404034,1.13e-06,0.0023566473,0.027556359,3.4095155081999997,-7.2157,-0.34642605909999996,0.0,0.1836,aileron
12.3428210082,3.000043675,-0.10216296150000001,-0.0002052171,2.42e-06,0.0034445337,0.0402767356,3.4095152860000004,-7.2157,-0.5063442425,0.0,0.1836,aileron
12.3427885434,3.0000869219,-0.14410816740000001,-0.0002894738,4.82e-06,0.004858767,0.0568124513,3.4095148771,-7.2157,-0.714234011,0.0,0.1836,aileron
12.3427298117,3.0001651668,-0.19863531850000002,-0.0003990049,9.15e-06,0.0066972248,0.0783070394,3.4095141423000004,-7.2157,-0.9844814791,0.0,0.1836,aileron
12.3426255367,3.0003040948,-0.2695168466,-0.0005413891,1.6899999999999997e-05,0.009087114,0.10624571619999999,3.4095128425,-7.2157,-1.3357816798,0.0,0.1836,aileron
12.342442811500002,3.0005475538999997,-0.3616541918,-0.0007264743,3.0299999999999998e-05,0.0121937266,0.1425561729,3.4095105673000003,-7.2157,-1.7924226269999999,0.0,0.1836,aileron
12.3421461502,3.0009429326999997,-0.4745869579,-0.0009533399000000001,5.22e-05,0.0160016015,0.1870487107,3.4095069433,-7.2157,-2.3521142163,0.0,0.1836,aileron
12.3417696322,3.0014451238,-0.5874936205,-0.0011801624000000001,8e-05,0.0198087364,0.2315121994,3.4095025999,-7.2157,-2.9116575075,0.0,0.1836,aileron
12.341313103,3.002053155,-0.7003677929000001,-0.0014069307999999999,0.00011373190000000001,0.0236149488,0.2759399347,3.4094966592000002,-7.2157,-3.4710165553,0.0,0.1836,aileron
12.3407770047,3.0027675362,-0.8132034368000001,-0.0016336354000000002,0.0001532997,0.0274200683,0.320324937,3.4094899086000003,-7.2157,-4.0301568616,0.0,0.1836,aileron
12.3401614565,3.0035877963,-0.9259943672,-0.0018602659,0.00019872810000000002,0.031223919,0.3646604592,3.4094820988,-7.2157,-4.5890434186,0.0,0.1836,aileron
12.339466683800001,3.004513634,-1.0387344942,-0.0020868122,0.0002499992,0.0350263278,0.4089397601,3.4094732054000003,-7.2157,-5.1476416814,0.0,0.1836,aileron
12.338692939400001,3.0055447095,-1.1514177864,-0.0023132641000000002,0.0003070927,0.0388271237,0.4531561541,3.4094631995999998,-7.2157,-5.7059174347,0.0,0.1836,aileron
12.337840504,3.0066806454000004,-1.2640382782,-0.0025396117,0.000369986,0.042626137300000005,0.49730301759999995,3.4094520498,-7.2157,-6.2638368329,0.0,0.1836,aileron
12.3369096851,3.007921028,-1.3765900768000001,-0.0027658453000000004,0.00043865449999999997,0.046423201399999996,0.5413737952000001,3.4094397206,-7.2157,-6.821366439299999,0.0,0.1836,aileron
12.3359008167,3.0092654075,-1.4890673688999998,-0.0029919551,0.0005130712999999999,0.0502181512,0.5853620061,3.4094261738,-7.2157,-7.378473264,0.0,0.1836,aileron
12.334814258699998,3.010713299,-1.6014644278999999,-0.0032179315000000004,0.0005932075,0.054010824400000004,0.6292612499,3.4094113677999998,-7.2157,-7.9351248015,0.0,0.1836,aileron
12.333650396300001,3.0122641832999997,-1.7137756197999998,-0.0034437651,0.0006790321,0.0578010613,0.6730652129000001,3.4093952583,-7.2157,-8.4912890677,0.0,0.1836,aileron
12.3324096394,3.0139175079,-1.8259954105,-0.0036694465000000004,0.0007705122,0.061588705099999995,0.7167676728,3.409377798,-7.2157,-9.0469346355,0.0,0.1836,aileron
12.331092421600001,3.015672688,-1.9381183717,-0.0038949668,0.0008676128,0.0653736023,0.760362505,3.4093589367000003,-7.2157,-9.6020306697,0.0,0.1836,aileron
12.3296991999,3.0175291073,-2.0501391869,-0.0041203169,0.0009702973,0.0691556025,0.8038436875,3.4093386219,-7.2157,-10.156546961,0.0,0.1836,aileron
12.328230453699998,3.0194861193,-2.1620526577000003,-0.004345488,0.0010785271000000002,0.0729345587,0.8472053054,3.4093167981,-7.2157,-10.7104539585,0.0,0.1836,aileron
12.3266866839,3.0215430482,-2.2738537095,-0.0045704717,0.0011922617,0.0767103277,0.8904415561,3.4092934078,-7.2157,-11.2637228008,0.0,0.1836,aileron
12.3250684122,3.0236991902,-2.3855373966999998,-0.0047952594,0.0013114592000000001,0.0804827701,0.9335467536,3.4092683910000003,-7.2157,-11.8163253461,0.0,0.1836,aileron
12.3233761805,3.0259538146,-2.4970989081,-0.0050198431,0.001436076,0.08425175019999999,0.9765153323000001,3.4092416857,-7.2157,-12.3682342008,0.0,0.1836,aileron
12.3216105493,3.028306165,-2.6085335719,-0.0052442146999999995,0.0015660668,0.0880171366,1.0193418514,3.4092132276,-7.2157,-12.919422745699999,0.0,0.1836,aileron
12.3197720975,3.0307554605,-2.7198368601999996,-0.005468366600000001,0.001701385,0.09177880210000001,1.0620209977,3.4091829507,-7.2157,-13.469865161600001,0.0,0.1836,aileron
12.317861421199998,3.0333008968,-2.8310043936000002,-0.0056922913,0.0018419825,0.095536624,1.1045475898000001,3.4091507869,-7.2157,-14.0195364526,0.0,0.1836,aileron
12.3158791325,3.0359416476999996,-2.9420319447,-0.0059159815000000004,0.0019878098,0.09929048380000001,1.1469165801999999,3.4091166663999997,-7.2157,-14.5684124673,0.0,0.1836,aileron
12.313825859200001,3.0386768660000003,-3.0529154422,-0.0061394302000000005,0.0021388164,0.10304026779999999,1.1891230586,3.4090805177999997,-7.2157,-15.1164699184,0.0,0.1836,aileron
12.3117022756,3.0415057692,-3.1636510736,-0.006362631,0.0022949502,0.1067858706,1.2311621602,3.4090423612,-7.2157,-15.6636868001,0.0,0.1836,aileron
12.309508955999998,3.0444272631000002,-3.2742348433,-0.0065855765,0.0024561585,0.1105271791,1.2730294872,3.4090018898000003,-7.2157,-16.2100406174,0.0,0.1836,aileron
12.307246622300001,3.0474405861,-3.3846633278,-0.0068082611,0.0026223871000000004,0.11426409970000001,1.3147204002,3.4089591832,-7.2157,-16.755511422799998,0.0,0.1836,aileron
12.3049159524,3.0505448176999996,-3.4949331073,-0.0070306787,0.0027935811,0.11799653800000001,1.3562305588999999,3.4089141608999998,-7.2157,-17.3000795355,0.0,0.1836,aileron
12.3025176341,3.0537390216,-3.6050409286000002,-0.0072528236,0.0029696845,0.1217244044,1.3975557708000002,3.4088667395,-7.2157,-17.843726198,0.0,0.1836,aileron
12.3000523643,3.057022247,-3.7149837063,-0.0074746904,0.0031506408,0.1254476143,1.4386919919999999,3.4088168333999995,-7.2157,-18.3864335826,0.0,0.1836,aileron
12.2975208485,3.0603935319,-3.8247585263,-0.0076962739,0.0033363924,0.1291660882,1.4796353258000001,3.4087643564,-7.2157,-18.928184806500003,0.0,0.1836,aileron
12.2949237947,3.0638519164999996,-3.9343629376,-0.0079175697,0.0035268819,0.1328797616,1.5203821243,3.4087092252999995,-7.2157,-19.4689653678,0.0,0.1836,aileron
12.2922619252,3.0673964206,-4.0437943015,-0.008138573,0.0037220504,0.13658856279999998,1.5609287521000001,3.4086513563,-7.2157,-20.0087599358,0.0,0.1836,aileron
12.28953597,3.0710260534,-4.1530500988,-0.008359279300000001,0.0039218385,0.14029242349999999,1.6012717018,3.4085906648,-7.2157,-20.5475538696,0.0,0.1836,aileron
12.2867466647,3.0747398161,-4.2621279577,-0.0085796841,0.0041261863,0.1439912797,1.6414076040999999,3.4085270652,-7.2157,-21.0853333552,0.0,0.1836,aileron
12.2838947497,3.0785367019,-4.3710256524,-0.008799783299999999,0.0043350334,0.1476850717,1.6813332268,3.4084604712999997,-7.2157,-21.6220853972,0.0,0.1836,aileron
12.28098097,3.0824156976999997,-4.4797411008,-0.0090195729,0.0045483189,0.15137374369999998,1.7210454737,3.4083907962,-7.2157,-22.1577978086,0.0,0.1836,aileron
12.2780060739,3.0863757852,-4.5882723632,-0.0092390492,0.0047659818,0.1550572442,1.7605413828,3.4083179527999996,-7.2157,-22.6924592006,0.0,0.1836,aileron
12.2749708126,3.0904159410000003,-4.6966176394,-0.009458208499999999,0.0049879605,0.1587355257,1.7998181255,3.4082418530000003,-7.2157,-23.2260589699,0.0,0.1836,aileron
12.271875939200001,3.0945351383,-4.8047752667,-0.0096770477,0.0052141933,0.1624085445,1.8388730041999999,3.4081624088,-7.2157,-23.7585872869,0.0,0.1836,aileron
12.268722208699998,3.0987323476,-4.912743717200001,-0.0098955635,0.005444618399999999,0.166076261,1.8777034511000001,3.4080795317000003,-7.2157,-24.2900350813,0.0,0.1836,aileron
12.265510376400002,3.1030065372,-5.0205215953,-0.010113753,0.0056791737,0.1697386392,1.9163070256999999,3.4079931327999997,-7.2157,-24.8203940283,0.0,0.1836,aileron
12.2622411983,3.1073566744,-5.1281076346,-0.0103316134,0.0059177972,0.1733956469,1.9546814131,3.4079031233999997,-7.2157,-25.3496565332,0.0,0.1836,aileron
12.2589154296,3.1117817259,-5.2355006956,-0.0105491423,0.0061604265,0.17704725559999998,1.9928244216,3.4078094144,-7.2157,-25.877815716,0.0,0.1836,aileron
12.2555338249,3.1162806589,-5.3426997621,-0.0107663371,0.006406999599999999,0.18069344,2.0307339808,3.4077119169,-7.2157,-26.4048653948,0.0,0.1836,aileron
12.2520971371,3.1208524418,-5.449703938300001,-0.010983195800000001,0.006657454300000001,0.1843341785,2.0684081387,3.4076105419,-7.2157,-26.9308000697,0.0,0.1836,aileron
12.2486061173,3.1254960444,-5.556512446,-0.011199716200000001,0.0069117286,0.18796945280000002,2.1058450598,3.4075052006,-7.2157,-27.455614905300003,0.0,0.1836,aileron
12.245061513900001,3.130210439,-5.663124620800001,-0.0114158966,0.0071697605000000005,0.1915992477,2.1430430224,3.4073958043,-7.2157,-27.9793057135,0.0,0.1836,aileron
12.2414640726,3.1349946011000003,-5.769539909600001,-0.0116317351,0.007431488199999999,0.1952235512,2.1800004159,3.4072822645,-7.2157,-28.5018689356,0.0,0.1836,aileron
12.2378145357,3.1398475093,-5.8757578666,-0.0118472302,0.0076968502,0.1988423544,2.2167157384,3.4071644931,-7.2157,-29.023301624600002,0.0,0.1836,aileron
12.2341136415,3.1447681468,-5.981778150399999,-0.0120623805,0.007965785,0.2024556512,2.2531875942,3.4070424020999996,-7.2157,-29.5436014273,0.0,0.1836,aileron
12.230362124500001,3.1497555010000005,-6.087600520700001,-0.012277184699999999,0.0082382316,0.20606343829999998,2.2894146909,3.4069159041000003,-7.2157,-30.0627665656,0.0,0.1836,aileron
12.2265607144,3.1548085645999997,-6.1932248348000005,-0.012491641699999998,0.008514129,0.20966571539999998,2.3253958368000003,3.4067849121,-7.2157,-30.5807958187,0.0,0.1836,aileron
12.222710136,3.1599263360000003,-6.2986510442,-0.0127057505,0.0087934168,0.2132624845,2.3611299382,3.4066493393,-7.2157,-31.0976885047,0.0,0.1836,aileron
12.2188111091,3.1651078191,-6.4038791917,-0.0129195102,0.009076034699999999,0.2168537502,2.3966159968,3.4065090998,-7.2157,-31.613444462399997,0.0,0.1836,aileron
12.214864347899999,3.1703520247,-6.5089094074,-0.01313292,0.0093619229,0.22043951960000002,2.431853107,3.4063641079,-7.2157,-32.1280640333,0.0,0.1836,aileron
12.2108705608,3.1756579701,-6.6137419064,-0.0133459794,0.009651021999999999,0.2240198021,2.4668404529,3.4062142787000003,-7.2157,-32.641548043200004,0.0,0.1836,aileron
12.2068304503,3.1810246797,-6.718376984400001,-0.0135586877,0.0099432727,0.2275946093,2.5015773061,3.4060595279,-7.2157,-33.1538977846,0.0,0.1836,aileron
12.2027447124,3.1864511852999997,-6.8228150153,-0.0137710445,0.0102386165,0.2311639549,2.5360630228,3.4058997717,-7.2157,-33.6651149989,0.0,0.1836,aileron
12.1986140368,3.1919365263999997,-6.927056447899999,-0.013983049499999999,0.0105369951,0.2347278546,2.5702970409,3.4057349273,-7.2157,-34.175201858899996,0.0,0.1836,aileron
12.1944391065,3.1974797506,-7.0311018024,-0.0141947025,0.010838350900000002,0.2382863261,2.6042788779,3.4055649122000005,-7.2157,-34.6841609513,0.0,0.1836,aileron
12.3428537698,2.9999998676999997,0.0,0.0,0.0,0.0,0.0,3.4095155793000003,-7.2157,0.0,0.0,0.1836,aileron
12.3428534397,3.0000005919,0.011297416999999999,2.27e-05,2.96e-08,-0.00038090410000000003,-0.0044539543,3.4095157813,-7.2157,0.05599278,0.0,0.1836,aileron
12.3428517322,3.0000029199,0.0259840504,5.22e-05,1.57e-07,-0.0008760791,-0.0102440836,3.4095157987,-7.2157,0.1287833431,0.0,0.1836,aileron
12.342847427899999,3.0000084922,0.04507663730000001,9.05e-05,4.71e-07,-0.0015198056,-0.0177712126,3.4095156267,-7.2157,0.223410868,0.0,0.1836,aileron
12.342838457200001,3.0000204344,0.06989689730000001,0.0001404034,1.13e-06,-0.0023566473,-0.027556359,3.4095155081999997,-7.2157,0.34642605909999996,0.0,0.1836,aileron
12.3428210082,3.000043675,0.10216296150000001,0.0002052171,2.42e-06,-0.0034445337,-0.0402767356,3.4095152860000004,-7.2157,0.5063442425,0.0,0.1836,aileron
12.3427885434,3.0000869219,0.14410816740000001,0.0002894738,4.82e-06,-0.004858767,-0.0568124513,3.4095148771,-7.2157,0.714234011,0.0,0.1836,aileron
12.3427298117,3.0001651668,0.19863531850000002,0.0003990049,9.15e-06,-0.0066972248,-0.0783070394,3.4095141423000004,-7.2157,0.9844814791,0.0,0.1836,aileron
12.3426255367,3.0003040948,0.2695168466,0.0005413891,1.6899999999999997e-05,-0.009087114,-0.10624571619999999,3.4095128425,-7.2157,1.3357816798,0.0,0.1836,aileron
12.342442811500002,3.0005475538999997,0.3616541918,0.0007264743,3.0299999999999998e-05,-0.0121937266,-0.1425561729,3.4095105673000003,-7.2157,1.7924226269999999,0.0,0.1836,aileron
12.3421461502,3.0009429326999997,0.4745869579,0.0009533399000000001,5.22e-05,-0.0160016015,-0.1870487107,3.4095069433,-7.2157,2.3521142163,0.0,0.1836,aileron
12.3417696322,3.0014451238,0.5874936205,0.0011801624000000001,8e-05,-0.0198087364,-0.2315121994,3.4095025999,-7.2157,2.9116575075,0.0,0.1836,aileron
12.341313103,3.002053155,0.7003677929000001,0.0014069307999999999,0.00011373190000000001,-0.0236149488,-0.2759399347,3.4094966592000002,-7.2157,3.4710165553,0.0,0.1836,aileron
12.3407770047,3.0027675362,0.8132034368000001,0.0016336354000000002,0.0001532997,-0.0274200683,-0.320324937,3.4094899086000003,-7.2157,4.0301568616,0.0,0.1836,aileron
