,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,11.996933524856084,-6.847449304373155,0.0,0.0,-2.003552674836083e-09,0.0,0.0,-6.651664592539581,22.7029536377,0.0,0.0,-0.19578471183357404,0.0,-5.753336009164147e-09,0.0,0.041736603493756505,0.005011847319801033,-0.24819790532011238,0.0,0.0,0.0
2.0,11.996932051136005,-6.847449315746607,0.0,0.0,-3.5553419297088407e-09,0.0,0.0,-6.651664595356518,22.7029536377,0.0,0.0,-0.19578472039008865,0.0,-1.0209404284062078e-08,0.0,0.041736603546044575,0.005011847051595131,-0.24819790529097904,0.0,0.0,0.0
3.0,11.996930588051374,-6.847449328371659,0.0,0.0,-4.659141762114741e-09,0.0,0.0,-6.651664599500935,22.7029536377,0.0,0.0,-0.1957847288707235,0.0,-1.3379041624589709e-08,0.0,0.04173660360713843,0.005011846801576916,-0.2481979053822429,0.0,0.0,0.0
4.0,11.996929135516954,-6.847449341803685,0.0,0.0,-5.31873103398146e-09,0.0,0.0,-6.651664604526732,22.7029536377,0.0,0.0,-0.195784737276953,0.0,-1.527309881144562e-08,0.0,0.0417366036746761,0.005011846575263268,-0.24819790558216967,0.0,0.0,0.0
5.0,11.996927693450623,-6.847449355602132,0.0,0.0,-5.537894162027346e-09,0.0,0.0,-6.651664609991589,22.7029536377,0.0,0.0,-0.19578474561054282,0.0,-1.590244258836312e-08,0.0,0.041736603746317075,0.005011846378117343,-0.2481979058791245,0.0,0.0,0.0
6.0,11.996926261773323,-6.847449369330523,0.0,0.0,-5.320421794508791e-09,0.0,0.0,-6.651664615456975,22.7029536377,0.0,0.0,-0.19578475387354732,0.0,-1.527795760526206e-08,0.0,0.04173660381974232,0.0050118462155486765,-0.2481979062615719,0.0,0.0,0.0
7.0,11.99692484040902,-6.84744938255646,0.0,0.0,-4.670111468944523e-09,0.0,0.0,-6.6516646204881535,22.7029536377,0.0,0.0,-0.19578476206830686,0.0,-1.341054830678206e-08,0.0,0.041736603892654225,0.0050118460929129555,-0.24819790671807587,0.0,0.0,0.0
8.0,11.996923429284656,-6.847449394851632,0.0,0.0,-3.590768258672601e-09,0.0,0.0,-6.651664624654187,22.7029536377,0.0,0.0,-0.1957847701974451,0.0,-1.03111407887553e-08,0.0,0.0417366039627767,0.005011846015511842,-0.24819790723729965,0.0,0.0,0.0
9.0,11.996922028330102,-6.847449405791815,0.0,0.0,-2.086205401613021e-09,0.0,0.0,-6.65166462752795,22.7029536377,0.0,0.0,-0.19578477826386553,0.0,-5.990684603588477e-09,0.0,0.041736604027855145,0.005011845988593028,-0.24819790780800594,0.0,0.0,0.0
10.0,11.996920637478121,-6.847449414956882,0.0,0.0,-1.6024491073956359e-10,0.0,0.0,-6.651664628686132,22.7029536377,0.0,0.0,-0.19578478627075047,0.0,-4.601545131283306e-10,0.0,0.041736604085656534,0.005011846017350038,-0.24819790841905676,0.0,0.0,0.0
