,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg),elevator(deg),aileron(deg),rudder(deg),gamma(deg),pb,qc,rb,CD_act,CL_act,Cm_act,CY_act,Cr_act,Cn_act
1.0,10.570151673011889,4.716269202497019,0.0,0.0,-2.3773095502534082e-09,0.0,0.0,3.9948886560343366,-12.0585558964,0.0,0.0,0.7213805464626821,0.0,-7.748073683307288e-09,0.0,0.053967344457997404,-0.0044523515347530546,0.17392231638846856,0.0,0.0,0.0
2.0,10.570150196003649,4.716269205530548,0.0,0.0,-5.02903343978483e-09,0.0,0.0,3.9948886523539096,-12.0585558964,0.0,0.0,0.7213805531766382,0.0,-1.6390514684085535e-08,0.0,0.05396734448660279,-0.004452351727043571,0.1739223170670633,0.0,0.0,0.0
3.0,10.570148731183645,4.716269205730829,0.0,0.0,-7.95220072517168e-09,0.0,0.0,3.994888645885789,-12.0585558964,0.0,0.0,0.7213805598450405,0.0,-2.591764051284897e-08,0.0,0.05396734450257187,-0.004452351979024147,0.1739223177362817,0.0,0.0,0.0
4.0,10.570147278462105,4.716269202831231,0.0,0.0,-1.1143827918094047e-08,0.0,0.0,3.9948886363600216,-12.0585558964,0.0,0.0,0.7213805664712098,0.0,-3.6319727782846543e-08,0.0,0.05396734450456926,-0.004452352293828017,0.1739223183887592,0.0,0.0,0.0
5.0,10.57014583775109,4.71626919656826,0.0,0.0,-1.4600918995385843e-08,0.0,0.0,3.994888623509645,-12.0585558964,0.0,0.0,0.7213805730586151,0.0,-4.758701224297027e-08,0.0,0.05396734449127509,-0.0044523526745474246,0.17392231901720706,0.0,0.0,0.0
6.0,10.570144408964463,4.7162691866815685,0.0,0.0,-1.832046541825582e-08,0.0,0.0,3.994888607070698,-12.0585558964,0.0,0.0,0.7213805796108703,0.0,-5.970968884054676e-08,0.0,0.053967344461385014,-0.004452353124233456,0.17392231961441268,0.0,0.0,0.0
7.0,10.570142992017868,4.716269172913967,0.0,0.0,-2.2299446153936115e-08,0.0,0.0,3.9948885867822357,-12.0585558964,0.0,0.0,0.7213805861317315,0.0,-7.267791179203763e-08,0.0,0.0539673444136102,-0.004452353645895961,0.17392232017323966,0.0,0.0,0.0
8.0,10.570141586828695,4.716269155011435,0.0,0.0,-2.6534827710832505e-08,0.0,0.0,3.994888562386339,-12.0585558964,0.0,0.0,0.7213805926250965,0.0,-8.64817946977416e-08,0.0,0.0539673443466775,-0.004452354242503349,0.17392232068662847,0.0,0.0,0.0
9.0,10.570140193316062,4.7162691327231325,0.0,0.0,-3.102356417338277e-08,0.0,0.0,3.9948885336281283,-12.0585558964,0.0,0.0,0.7213805990950042,0.0,-1.0111141065554256e-07,0.0,0.053967344259329406,-0.004452354916982475,0.1739223211475962,0.0,0.0,0.0
10.0,10.570138811400778,4.7162691058014055,0.0,0.0,-3.576259724887252e-08,0.0,0.0,3.994888500255778,-12.0585558964,0.0,0.0,0.7213806055456273,0.0,-1.1655679241362663e-07,0.0,0.05396734415032414,-0.0044523556722185845,0.17392232154923737,0.0,0.0,0.0
11.0,10.570137441005322,4.716269074001803,0.0,0.0,-4.0748856319266726e-08,0.0,0.0,3.9948884620205254,-12.0585558964,0.0,0.0,0.721380611981278,0.0,-1.328079325395436e-07,0.0,0.053967344018435746,-0.004452356511055071,0.17392232188472379,0.0,0.0,0.0
12.0,10.570136082053814,4.716269037083084,0.0,0.0,-4.5979258500323476e-08,0.0,0.0,3.9948884186766844,-12.0585558964,0.0,0.0,0.7213806184063993,0.0,-1.4985478361300054e-07,0.0,0.053967343862454026,-0.004452357436293436,0.17392232214730502,0.0,0.0,0.0
13.0,10.570134734471992,4.716268994807225,0.0,0.0,-5.1450708705388605e-08,0.0,0.0,3.994888369981659,-12.0585558964,0.0,0.0,0.7213806248255663,0.0,-1.6768725843390848e-07,0.0,0.05396734368118473,-0.00445235845069316,0.1739223223303087,0.0,0.0,0.0
14.0,10.570133398187181,4.716268946939438,0.0,0.0,-5.716009971883001e-08,0.0,0.0,3.9948883156959534,-12.0585558964,0.0,0.0,0.721380631243485,0.0,-1.862952302618445e-07,0.0,0.05396734347344949,-0.0044523595569715135,0.1739223224271406,0.0,0.0,0.0
15.0,10.570132073128267,4.7162688932481736,0.0,0.0,-6.310431227477815e-08,0.0,0.0,3.9948882555831857,-12.0585558964,0.0,0.0,0.7213806376649878,0.0,-2.0566853307280588e-07,0.0,0.05396734323808597,-0.0044523607578034335,0.17392232243128514,0.0,0.0,0.0
